"","i","j","w"
"1",3978,4951,6.32455539703369
"2",3978,5525,1.0793741941452
"3",3987,4232,5.16397762298584
"4",3987,4633,1.83855426311493
"5",3987,12328,3.46410155296326
"6",3987,18206,6.92820310592651
"7",3987,18397,3.38061690330505
"8",3988,5159,2.78243327140808
"9",3988,6958,1.10096371173859
"10",3988,13814,3.87298345565796
"11",4000,4136,0.792636275291443
"12",4006,5456,2.73861289024353
"13",4023,17605,0.677414953708649
"14",4026,15436,15.4919338226318
"15",4028,10090,3.16227769851685
"16",4028,15757,4.2966890335083
"17",4028,18334,1.12687230110168
"18",4028,18392,7.74596691131592
"19",4028,18800,1.60643863677979
"20",4049,5159,2.58198881149292
"21",4049,10253,1.4383898973465
"22",4059,4330,1.30005419254303
"23",4065,5159,5.47722578048706
"24",4077,4049,2.03419041633606
"25",4077,4630,1.07676374912262
"26",4077,4848,15.4919338226318
"27",4077,6471,3.42257192730904
"28",4077,6935,2.2360680103302
"29",4077,7326,2.36249780654907
"30",4077,15486,1.4201432466507
"31",4081,6108,1.13288235664368
"32",4086,4234,0.608111560344696
"33",4090,6727,0.528577923774719
"34",4100,5159,3.16227769851685
"35",4105,4330,0.977842152118683
"36",4109,4234,4.2966890335083
"37",4109,4542,0.983738780021667
"38",4109,4811,1.27342903614044
"39",4109,4974,1.02823567390442
"40",4109,5355,2.6186146736145
"41",4109,5481,0.588914930820465
"42",4109,5540,1.13898956775665
"43",4109,5618,7.74596691131592
"44",4109,9343,1.69030845165253
"45",4109,10640,2.07019662857056
"46",4109,10666,1.75411605834961
"47",4109,10958,1.58113884925842
"48",4109,13462,1.98353886604309
"49",4121,5159,5.85540056228638
"50",4125,17808,0.727874517440796
"51",4127,19029,2.14834451675415
"52",4130,3978,1.66090965270996
"53",4130,12089,2
"54",4136,4234,0.459032833576202
"55",4136,4357,0.494367450475693
"56",4136,4630,1.22859025001526
"57",4136,4634,0.273136734962463
"58",4136,4690,3.55409336090088
"59",4136,5141,0.960768938064575
"60",4136,5159,1.16774845123291
"61",4136,5179,0.739389657974243
"62",4136,5239,0.18068927526474
"63",4136,5456,2.73861289024353
"64",4136,5513,1.32356524467468
"65",4136,6196,1.49766170978546
"66",4136,6208,0.929144442081451
"67",4136,6463,5.47722578048706
"68",4136,7200,1.70046055316925
"69",4136,7505,1.82574188709259
"70",4136,13763,2.87677979469299
"71",4136,17889,0.284411281347275
"72",4149,6153,1.24837553501129
"73",4152,6683,0.2303267121315
"74",4157,4645,1.4383898973465
"75",4157,19044,2.07019662857056
"76",4167,4872,2.2360680103302
"77",4170,13732,1.82574188709259
"78",4175,7881,0.66421115398407
"79",4185,5580,0.131047800183296
"80",4217,9800,0.373869866132736
"81",4221,4006,2.78243327140808
"82",4232,3987,4
"83",4232,5761,1.8650096654892
"84",4232,9890,3.30289125442505
"85",4232,10056,1.87867283821106
"86",4232,15159,4.4721360206604
"87",4232,17433,4
"88",4232,18397,6.92820310592651
"89",4232,18780,1.92153787612915
"90",4234,4136,0.704907357692719
"91",4234,4280,4.89897966384888
"92",4234,4504,1.07676374912262
"93",4234,4811,1.32356524467468
"94",4234,4974,1.29099440574646
"95",4234,5007,2.58198881149292
"96",4234,5159,3.87298345565796
"97",4234,5355,4.67099380493164
"98",4234,5513,1.37468683719635
"99",4234,5540,0.549788117408752
"100",4234,6363,1.42614805698395
"101",4234,6774,0.136887863278389
"102",4234,7503,0.368855565786362
"103",4234,7552,1.07159948348999
"104",4234,9343,2.07019662857056
"105",4234,11473,2.48069477081299
"106",4234,11496,0.900450348854065
"107",4234,13814,1.42614805698395
"108",4234,14586,0.0924978032708168
"109",4234,15481,0.878466963768005
"110",4242,4569,2.82842707633972
"111",4243,7370,5.47722578048706
"112",4244,6727,0.740233182907104
"113",4261,10062,1.27342903614044
"114",4262,11029,3.23029136657715
"115",4280,5020,2.41943359375
"116",4280,5817,1.05900681018829
"117",4280,11255,2.1081850528717
