"","node","betweenness"
"1",3977,701
"2",3981,19049
"3",3988,1776
"4",4022,1564
"5",4027,0
"6",4028,17867
"7",4043,1426
"8",4047,7236
"9",4073,20604
"10",4075,0
"11",4077,5590
"12",4096,694
"13",4108,0
"14",4109,80629
"15",4114,0
"16",4125,4134
"17",4134,0
"18",4140,1386
"19",4157,18347
"20",4175,6347
"21",4176,3857
"22",4182,4815
"23",4185,11563
"24",4194,694
"25",4213,4146
"26",4216,37141
"27",4224,7925
"28",4229,20003
"29",4232,44655
"30",4233,691
"31",4235,6838
"32",4273,3592
"33",4285,6082
"34",4288,19787
"35",4289,4689
"36",4305,691
"37",4306,10385
"38",4308,2912
"39",4316,0
"40",4320,2781
"41",4321,2043
"42",4322,54440
"43",4326,15744
"44",4330,42761
"45",4332,1218
"46",4351,4812
"47",4364,3649
"48",4369,4137
"49",4375,0
"50",4382,13047
"51",4391,8236
"52",4393,2772
"53",4408,29657
"54",4444,2376
"55",4448,2190
"56",4454,35245
"57",4464,8221
"58",4467,1381
"59",4472,1387
"60",4481,8247
"61",4497,2792
"62",4499,1387
"63",4503,2077
"64",4515,91
"65",4521,0
"66",4523,694
"67",4532,1384
"68",4533,9212
"69",4542,1414
"70",4546,4337
"71",4554,0
"72",4560,119065
"73",4563,6212
"74",4564,694
"75",4567,7816
"76",4570,1499
"77",4572,13092
"78",4575,3448
"79",4577,3460
"80",4595,4119
"81",4597,7405
"82",4608,29323
"83",4616,1021
"84",4632,2079
"85",4633,3457
"86",4634,19091
"87",4635,2037
"88",4645,6971
"89",4646,8909
"90",4665,1387
"91",4671,0
"92",4678,1381
"93",4685,0
"94",4689,2758
"95",4690,0
"96",4694,0
"97",4695,3190
"98",4711,3176
"99",4721,2937
"100",4749,127071
"101",4769,92508
"102",4805,8749
"103",4856,40958
"104",4871,9157
"105",4877,2073
"106",4882,88
"107",4891,1384
"108",4900,1426
"109",4906,5943
"110",4918,794
"111",4919,4140
"112",4929,5429
"113",4939,471
"114",4951,21749
"115",4955,13048
"116",4957,132670
"117",4962,1384
"118",4964,11837
"119",4972,0
"120",4995,13676
"121",5007,1381
"122",5009,12245
"123",5013,18630
"124",5023,0
"125",5038,31655
"126",5048,1381
"127",5049,13055
"128",5050,8775
"129",5057,15539
"130",5112,9915
"131",5134,98653
"132",5140,1401
"133",5142,4165
"134",5151,3928
"135",5159,11515
"136",5184,35466
"137",5194,3193
"138",5211,11305
"139",5215,17918
"140",5222,8554
"141",5232,23996
"142",5240,39614
"143",5244,10021
"144",5258,12093
"145",5293,1848
"146",5297,3454
"147",5304,14932
"148",5306,19764
"149",5309,6835
"150",5315,0
"151",5316,2070
"152",5327,3293
"153",5351,12130
"154",5362,809
"155",5374,10306
"156",5379,0
"157",5389,5553
"158",5393,1094
"159",5405,49889
"160",5414,4400
"161",5426,8232
"162",5428,23209
"163",5429,8804
"164",5432,36898
"165",5433,30974
"166",5434,26293
"167",5445,0
"168",5446,31310
"169",5448,694
"170",5462,3939
"171",5467,2059
"172",5488,2085
"173",5493,50848
"174",5494,3586
"175",5495,1845
"176",5503,61468
"177",5505,12084
"178",5523,13437
"179",5548,13127
"180",5551,36930
"181",5561,4134
"182",5562,17281
"183",5575,7396
"184",5618,9458
"185",5635,16003
"186",5637,12485
"187",5643,5145
"188",5650,8238
"189",5655,8336
"190",5658,14839
"191",5661,2079
"192",5667,27554
"193",5670,9646
"194",5672,110817
"195",5681,1384
"196",5726,1842
"197",5729,567
"198",5743,2659
"199",5751,2767
"200",5780,11073
"201",5783,1121
"202",5807,691
"203",5809,2765
"204",5813,5326
"205",5823,1384
"206",5825,2662
"207",5845,25021
"208",5869,694
"209",5887,757
"210",5892,0
"211",5923,19196
"212",5931,9642
"213",5945,694
"214",5985,3016
"215",5999,694
"216",6020,2328
"217",6035,1381
"218",6061,5588
"219",6066,0
"220",6079,694
"221",6085,2081
"222",6086,4149
"223",6088,5498
"224",6094,691
"225",6096,1808
"226",6107,2770
"227",6110,2793
"228",6128,1387
"229",6129,7411
"230",6130,691
"231",6133,28694
"232",6138,2766
"233",6148,691
"234",6150,691
"235",6153,5590
"236",6184,1400
"237",6192,2076
"238",6199,2447
"239",6206,8830
"240",6207,0
"241",6210,6344
"242",6214,8740
"243",6224,12477
"244",6263,2079
"245",6264,3567
"246",6268,727
"247",6306,4815
"248",6308,7638
"249",6312,4076
"250",6353,1387
"251",6355,12091
"252",6378,1114
"253",6383,8743
"254",6406,742
"255",6409,17340
"256",6412,2392
"257",6416,4343
"258",6422,4140
"259",6424,691
"260",6428,642
"261",6462,2073
"262",6463,0
"263",6464,49682
"264",6478,42884
"265",6484,6069
"266",6488,10147
"267",6513,8829
"268",6565,2070
"269",6567,714
"270",6579,1417
"271",6587,1387
"272",6590,7399
"273",6592,1387
"274",6597,0
"275",6646,2075
"276",6655,17525
"277",6657,9121
"278",6662,4809
"279",6694,2073
"280",6697,2070
"281",6711,691
"282",6714,11596
"283",6719,0
"284",6734,3022
"285",6742,0
"286",6765,0
"287",6811,5181
"288",6819,3482
"289",6886,806
"290",6915,8244
"291",6954,7135
"292",6970,1384
"293",6990,4131
"294",7013,1384
"295",7024,10203
"296",7031,694
"297",7037,5492
"298",7038,0
"299",7043,711
"300",7056,2761
"301",7059,10747
"302",7066,691
"303",7068,5675
"304",7073,4555
"305",7094,799
"306",7097,10104
"307",7105,1386
"308",7108,2758
"309",7128,691
"310",7133,4819
"311",7135,1389
"312",7143,14037
"313",7144,694
"314",7154,3589
"315",7161,23854
"316",7171,2733
"317",7200,694
"318",7213,1384
"319",7234,1811
"320",7239,0
"321",7269,2062
"322",7303,2082
