"","node","degree","output"
"1",3981,1,0.176730676454316
"2",4007,1,0.385376246024583
"3",4024,2,1.05675736360803
"4",4026,1,0.327326835135771
"5",4027,5,6.51193646509338
"6",4028,2,0.687530614726154
"7",4036,4,1.37512895469261
"8",4047,7,9.25450092947691
"9",4048,1,0.657004319620503
"10",4063,1,0.156046944859552
"11",4064,1,0.719194952012318
"12",4067,1,4.47213595499958
"13",4075,5,6.35503883886062
"14",4077,5,4.4842405893921
"15",4083,1,0.599400898397725
"16",4085,2,1.15437422378016
"17",4086,4,4.7197587690423
"18",4087,1,0.273349227180177
"19",4098,1,1.02597835162346
"20",4101,1,0.7352146217262
"21",4105,4,1.67909142764423
"22",4108,1,0.90659682770237
"23",4109,1,2.07019667785455
"24",4110,1,0.719194952012318
"25",4113,5,12.816778974284
"26",4122,3,8.66520578942609
"27",4125,1,0.855398922725532
"28",4127,7,9.97314597700028
"29",4128,2,0.84840639226367
"30",4130,3,7.25390770527384
"31",4132,1,0.239273709379029
"32",4134,1,7.74596669241483
"33",4136,4,1.84380063493163
"34",4140,1,1.01709525512609
"35",4141,2,5.92518639476696
"36",4143,1,0.299476373024651
"37",4149,2,1.16110253562752
"38",4151,1,0.373110085631573
"39",4153,1,0.835269069222607
"40",4171,1,2.73861278752583
"41",4172,2,2.52262022261097
"42",4173,1,0.409387060127699
"43",4185,1,0.564932682715383
"44",4193,1,0.294670460005749
"45",4221,1,0.124450259139947
"46",4224,2,1.99244281621692
"47",4241,1,2.07019667785455
"48",4263,5,7.48777294666839
"49",4277,2,0.525206126663758
"50",4285,2,0.502202405433899
"51",4288,2,1.81342405149201
"52",4291,1,0.9258200996954
"53",4304,0,0
"54",4308,2,3.08406405915597
"55",4309,1,0.32218973912898
"56",4317,2,0.850288273141377
"57",4325,1,0.561951486340236
"58",4326,10,18.0755381699619
"59",4329,1,0.871489340152821
"60",4334,5,3.19697948462258
"61",4336,1,0.850230301741828
"62",4346,2,1.88302079247946
"63",4357,8,3.87930200772007
"64",4370,3,1.32577514965138
"65",4377,0,0
"66",4381,1,0.650027084820317
"67",4390,1,0.54909701966046
"68",4391,2,6.23678009975677
"69",4392,1,3.87298334620742
"70",4393,1,2.92770021877241
