"","node","closeness","n.closeness"
"1",4003,4.12759782905352e-06,6.38947032361226e-09
"2",4027,2.28637719927719e-06,3.53928359021236e-09
"3",4036,4.15453249080734e-06,6.43116484645099e-09
"4",4043,3.63435031834697e-06,5.62592928536682e-09
"5",4065,4.16663921797084e-06,6.44990591017158e-09
"6",4073,4.0073227389013e-06,6.20328597353143e-09
"7",4075,4.15148725915105e-06,6.4264508655589e-09
"8",4076,3.85529650578097e-06,5.96795124733896e-09
"9",4077,4.16326384250036e-06,6.44468087074359e-09
"10",4080,4.12902796711933e-06,6.39168415962744e-09
"11",4081,3.54748075566729e-06,5.49145627812273e-09
"12",4085,3.76556448879182e-06,5.82904719627217e-09
"13",4086,4.1585465379783e-06,6.43737854176208e-09
"14",4087,4.08781481428882e-06,6.32788670942542e-09
"15",4097,3.7468228777918e-06,5.80003541453839e-09
"16",4100,3.42196616333965e-06,5.29716124355982e-09
"17",4109,4.17969436327642e-06,6.47011511343099e-09
"18",4113,4.16550613221536e-06,6.44815190745412e-09
"19",4119,2.01381408603929e-06,3.11735926631469e-09
"20",4121,4.13505897392869e-06,6.40102008348095e-09
"21",4122,3.75062392020709e-06,5.80591938112553e-09
"22",4130,3.97250240056202e-06,6.14938452099384e-09
"23",4139,4.13448720633208e-06,6.4001349943221e-09
"24",4144,4.11470087446917e-06,6.36950599763029e-09
"25",4146,4.1179538793431e-06,6.37454160889024e-09
"26",4149,4.12996779605931e-06,6.39313900318779e-09
"27",4151,2.68715366109852e-06,4.15968058993578e-09
"28",4157,3.9643696318241e-06,6.13679509570295e-09
"29",4165,4.16330696034602e-06,6.4447476166347e-09
"30",4170,4.14326062520611e-06,6.41371613808995e-09
"31",4171,3.35239068149284e-06,5.18945925927684e-09
"32",4173,2.01285206611644e-06,3.11587007138768e-09
"33",4176,4.06166080687813e-06,6.28740062984231e-09
"34",4182,3.45950126913794e-06,5.35526512250456e-09
"35",4184,2.42156986066164e-06,3.74856015582298e-09
"36",4188,4.10319239868309e-06,6.35169101963326e-09
"37",4199,4.17494266325512e-06,6.4627595406426e-09
"38",4201,3.99646807163145e-06,6.18648308302083e-09
"39",4212,2.56030921619469e-06,3.9633269600537e-09
"40",4217,4.15361864091667e-06,6.42975021813725e-09
"41",4233,3.20336475979836e-06,4.95876897801604e-09
"42",4234,3.43490730688282e-06,5.31719397350282e-09
"43",4236,4.14761899356441e-06,6.420462838335e-09
"44",4246,2.88729709445761e-06,4.46950014621922e-09
"45",4247,3.9423527074886e-06,6.10271316948699e-09
"46",4277,4.03692728151869e-06,6.24911343888342e-09
"47",4285,2.5230461706658e-06,3.90564422703685e-09
"48",4289,3.78689496223632e-06,5.86206650500978e-09
"49",4290,4.12541967504827e-06,6.38609856818617e-09
"50",4293,2.03409883340396e-06,3.14875980403089e-09
"51",4298,2.03243315896234e-06,3.14618136062282e-09
"52",4308,4.1670807233406e-06,6.45058935501642e-09
"53",4317,4.04442922147231e-06,6.26072634902834e-09
"54",4323,3.62047291516009e-06,5.60444723708993e-09
"55",4329,4.17388402377404e-06,6.46112077983597e-09
"56",4330,4.17469505343832e-06,6.46237624371257e-09
"57",4347,4.17200695767628e-06,6.45821510476204e-09
"58",4356,1.1434310630773e-06,1.77001712550666e-09
"59",4357,1.69449527912057e-06,2.62305770761699e-09
"60",4362,3.75814611692742e-06,5.81756364849445e-09
"61",4370,2.90611396973575e-06,4.49862843612345e-09
"62",4374,3.87566889812738e-06,5.99948745840151e-09
"63",4375,3.56855310780756e-06,5.52407601827796e-09
"64",4376,3.80943728584624e-06,5.89696174279603e-09
"65",4385,4.09935225767034e-06,6.34574652890146e-09
"66",4391,4.03272371508585e-06,6.24260637010194e-09
