"","node","betweenness"
"1",3999,0
"2",4017,2060
"3",4022,1730
"4",4028,102231
"5",4029,14330
"6",4036,14368
"7",4043,9616
"8",4066,3576
"9",4067,5095
"10",4068,10134
"11",4072,5353
"12",4075,23667
"13",4077,45344
"14",4086,3394
"15",4087,29053
"16",4090,9578
"17",4094,887
"18",4096,7541
"19",4097,16475
"20",4100,4225
"21",4111,0
"22",4117,4586
"23",4119,0
"24",4122,21212
"25",4125,29084
"26",4136,4956
"27",4140,1674
"28",4141,1868
"29",4157,8879
"30",4162,17135
"31",4167,5245
"32",4170,2590
"33",4176,835
"34",4182,7676
"35",4184,265
"36",4185,29906
"37",4194,855
"38",4196,22304
"39",4199,4875
"40",4201,3248
"41",4217,19067
"42",4227,2502
"43",4229,9368
"44",4231,4185
"45",4232,42525
"46",4235,3334
"47",4260,15255
"48",4275,2781
"49",4281,58114
"50",4283,141207
"51",4285,36274
"52",4288,4999
"53",4293,3772
"54",4301,5748
"55",4305,835
"56",4306,20047
"57",4307,26507
"58",4308,7656
"59",4317,13560
"60",4319,2522
"61",4322,114198
"62",4323,23768
"63",4330,301273
"64",4332,49027
"65",4336,29984
"66",4340,5259
"67",4352,7229
"68",4356,20960
"69",4362,33953
"70",4366,3335
"71",4369,3334
"72",4370,12370
"73",4375,20457
"74",4377,29995
"75",4382,4979
"76",4396,0
"77",4401,7283
"78",4408,7820
"79",4412,3374
"80",4424,4414
"81",4446,3396
"82",4448,11426
"83",4467,13914
"84",4481,7824
"85",4485,5015
"86",4490,4265
"87",4524,2298
"88",4532,1089
"89",4533,0
"90",4554,0
"91",4557,2637
"92",4563,15549
"93",4571,855
"94",4572,2502
"95",4573,4474
"96",4583,1888
"97",4587,19500
"98",4591,17139
"99",4601,3098
"100",4605,3334
"101",4608,40532
"102",4612,13360
"103",4623,5452
"104",4626,855
"105",4630,11018
"106",4632,909
"107",4633,4422
"108",4642,3953
"109",4658,0
"110",4670,6236
"111",4678,18462
"112",4682,2577
"113",4683,6645
"114",4694,21871
"115",4708,10074
"116",4719,1709
"117",4734,31164
"118",4746,0
"119",4760,6812
"120",4764,20335
"121",4769,104281
"122",4775,990
"123",4780,6886
"124",4788,4433
"125",4794,58586
"126",4812,4205
"127",4842,687
"128",4856,105105
"129",4858,6792
"130",4862,10926
"131",4871,15911
"132",4873,22367
"133",4882,7736
"134",4884,4310
"135",4885,3374
"136",4891,19920
"137",4900,2557
"138",4918,1148
"139",4919,3354
"140",4933,838
"141",4934,32568
"142",4940,0
"143",4945,23479
"144",4951,2522
"145",4955,7599
"146",4956,1669
"147",4957,4210
"148",4960,11371
"149",4962,6797
"150",4964,30967
"151",4966,11539
"152",4972,23439
"153",4976,34478
"154",4978,20671
"155",4983,13505
"156",4995,10174
"157",4998,3414
"158",5004,835
"159",5009,34722
"160",5013,49827
"161",5022,3792
"162",5037,7611
"163",5042,0
"164",5045,835
"165",5051,18479
"166",5056,3337
"167",5057,35833
"168",5059,3994
"169",5082,7616
"170",5086,71552
"171",5102,18665
"172",5104,25354
"173",5109,53630
"174",5112,5019
"175",5113,11409
"176",5128,5518
"177",5129,879
"178",5130,38133
"179",5159,4413
"180",5160,5538
"181",5184,2542
"182",5186,4185
"183",5189,32945
"184",5200,2628
"185",5203,9285
"186",5205,10768
"187",5208,2570
"188",5209,63327
"189",5210,869
"190",5213,13500
"191",5215,9348
"192",5221,0
"193",5239,1802
"194",5240,28045
"195",5250,6635
"196",5258,51161
"197",5263,20255
"198",5267,18757
"199",5290,1689
"200",5293,3716
"201",5294,2326
"202",5309,9503
"203",5313,6792
"204",5322,891
"205",5326,18669
"206",5329,2562
"207",5350,6772
"208",5351,53963
"209",5352,6772
"210",5353,4374
"211",5354,6752
"212",5356,47614
"213",5360,42551
"214",5368,10194
"215",5369,23245
"216",5379,5047
"217",5386,16272
"218",5389,7758
"219",5393,1326
"220",5401,1709
"221",5402,3374
"222",5410,3681
"223",5422,10828
"224",5426,9038
"225",5428,34088
"226",5429,30896
"227",5432,34415
"228",5433,2562
"229",5434,61252
"230",5461,855
"231",5462,8468
"232",5470,4035
"233",5479,25063
"234",5493,1709
"235",5495,3696
"236",5496,25629
"237",5540,30018
"238",5554,12231
"239",5562,30079
"240",5566,5035
"241",5581,4172
"242",5594,832
"243",5599,0
"244",5631,11335
"245",5632,1913
"246",5633,18421
"247",5643,9563
"248",5650,9078
"249",5667,6262
"250",5670,3394
"251",5697,9781
"252",5702,835
"253",5725,1709
"254",5726,3676
"255",5760,1669
"256",5761,5824
"257",5772,20691
"258",5780,11908
"259",5783,453
"260",5784,855
"261",5809,3714
"262",5823,8561
"263",5843,10450
"264",5844,16581
"265",5863,7591
"266",5866,4450
"267",5884,0
"268",5892,0
"269",5895,2505
"270",5916,1689
"271",5939,11214
"272",5941,3276
"273",5945,4976
"274",5950,863
"275",5953,5027
"276",5958,5943
"277",5985,6692
"278",5987,972
"279",6010,17245
"280",6011,9476
"281",6013,2490
"282",6018,4499
"283",6044,2522
"284",6086,3414
"285",6088,17746
"286",6107,3414
"287",6108,20995
"288",6138,1749
"289",6143,5357
"290",6148,1433
"291",6153,3022
"292",6155,1537
"293",6163,9173
"294",6167,837
"295",6180,9461
"296",6183,3394
"297",6192,4290
"298",6196,8043
"299",6212,10460
"300",6214,855
"301",6218,5101
"302",6221,2668
"303",6230,4454
"304",6235,855
"305",6245,8075
"306",6269,835
"307",6300,0
"308",6306,23419
"309",6308,25417
"310",6311,15399
"311",6332,7486
"312",6368,9964
"313",6376,20792
"314",6404,5115
"315",6408,11480
"316",6409,30308
"317",6411,12342
"318",6415,0
"319",6422,3211
"320",6451,31914
"321",6478,81404
"322",6490,5964
"323",6495,6712
"324",6501,8294
"325",6521,5015
"326",6522,4394
"327",6530,5075
"328",6536,10669
"329",6543,1669
"330",6546,1759
"331",6554,2514
"332",6560,8481
"333",6562,0
"334",6578,6528
"335",6582,61744
"336",6587,1933
"337",6595,0
"338",6635,1669
"339",6639,4205
"340",6648,7136
"341",6675,5808
"342",6707,31101
"343",6711,0
"344",6714,913
"345",6716,10221
"346",6727,6652
"347",6732,9974
"348",6737,1665
"349",6777,15979
"350",6785,4026
"351",6786,1235
"352",6797,11443
"353",6803,18806
"354",6812,3414
"355",6818,0
"356",6822,3334
"357",6825,16495
"358",6847,3268
"359",6867,5844
"360",6883,5924
"361",6908,7308
"362",6915,11975
"363",6962,12042
"364",6968,6732
"365",6970,1689
"366",6987,8434
"367",6990,7017
"368",7000,4403
"369",7013,5950
"370",7036,6812
"371",7044,3118
"372",7051,3354
"373",7058,9446
"374",7061,3878
"375",7068,7947
"376",7092,931
"377",7094,1074
"378",7113,10788
"379",7143,19432
"380",7151,835
"381",7157,4474
"382",7161,39965
"383",7180,0
"384",7183,855
"385",7217,3701
"386",7218,12171
"387",7234,3443
"388",7239,9097
"389",7259,2318
"390",7261,2552
"391",7265,4996
"392",7267,1669
"393",7268,13055
"394",7317,3463
"395",7322,7990
"396",7343,3661
"397",7345,14011
"398",7350,2278
"399",7354,3354
"400",7356,0
"401",7357,31038
"402",7359,10420
"403",7363,855
"404",7366,13072
"405",7372,4185
"406",7377,5337
"407",7379,835
"408",7398,48886
"409",7405,9098
"410",7413,835
"411",7423,0
"412",7433,1709
"413",7434,15967
"414",7440,9426
"415",7446,4497
"416",7450,3403
"417",7459,5288
"418",7461,16159
"419",7462,907
"420",7463,32911
"421",7520,10860
"422",7526,0
"423",7549,0
"424",7570,23499
"425",7571,13520
"426",7583,2617
"427",7588,15847
"428",7619,28006
"429",7627,1721
"430",7647,8354
"431",7648,0
"432",7657,6712
"433",7668,16193
"434",7726,4172
"435",7727,30996
"436",7732,9994
"437",7751,4165
"438",7775,10994
"439",7778,14642
"440",7790,4185
"441",7792,857
"442",7817,8374
"443",7835,13320
"444",7851,87813
"445",7886,6848
"446",7916,9245
"447",7926,4055
"448",7929,857
"449",7950,13532
"450",7951,23295
"451",7956,5257
"452",7957,7348
"453",7958,3394
"454",7988,21793
"455",8034,17669
"456",8035,15827
"457",8036,1344
"458",8037,11634
"459",8040,1364
"460",8077,8302
"461",8098,13240
"462",8100,3354
"463",8111,3423
"464",8141,96
"465",8172,3374
"466",8206,4058
"467",8227,1689
"468",8229,5924
"469",8237,11363
"470",8257,3322
"471",8298,16610
"472",8299,835
"473",8335,15287
"474",8359,5948
"475",8395,1094
"476",8454,0
"477",8458,7993
"478",8470,22387
"479",8547,23255
"480",8568,4225
"481",8585,1993
"482",8592,2542
"483",8595,13526
"484",8604,13440
"485",8620,871
"486",8625,3334
"487",8626,3374
"488",8745,26975
"489",8747,4606
"490",8749,9483
"491",8754,200
"492",8758,855
"493",8764,7535
"494",8766,9575
"495",8785,25043
"496",8791,3414
"497",8794,13380
"498",8866,36494
"499",8908,14228
"500",8920,9954
"501",8951,16235
"502",8978,3354
"503",8990,1669
"504",9005,1782
"505",9006,1640
"506",9007,10124
"507",9031,3377
"508",9049,8541
"509",9054,4257
"510",9059,925
"511",9072,11383
"512",9097,1255
"513",9131,1645
"514",9139,57393
"515",9150,23229
"516",9173,4893
"517",9180,1649
"518",9182,9305
"519",9192,8314
"520",9200,4165
"521",9201,2562
"522",9218,10916
"523",9227,1709
"524",9270,2306
"525",9297,3137
"526",9314,15807
"527",9324,6966
"528",9371,10054
"529",9406,0
"530",9431,240
"531",9442,838
"532",9444,25620
"533",9476,4245
"534",9498,8414
"535",9506,0
"536",9524,2191
"537",9565,29009
"538",9573,0
"539",9600,837
"540",9640,5048
"541",9675,4785
"542",9735,2537
"543",9737,18442
"544",9798,17283
"545",9819,11503
"546",9823,1665
"547",9862,1709
"548",9866,35480
"549",9937,13540
"550",9940,3334
"551",9941,0
"552",9957,8334
"553",9958,9265
"554",9972,8664
"555",10005,4205
"556",10009,1709
"557",10012,6652
"558",10025,4389
"559",10088,0
"560",10123,3556
"561",10125,2798
"562",10138,660
"563",10141,4330
"564",10160,2117
"565",10171,3965
"566",10174,855
"567",10202,13658
"568",10213,10094
"569",10243,7257
"570",10249,4152
"571",10260,5393
"572",10265,4038
"573",10281,3383
"574",10285,5944
"575",10307,4205
"576",10310,24762
"577",10318,4773
"578",10322,3414
"579",10329,5884
"580",10334,9058
"581",10344,2841
"582",10353,933
"583",10355,9226
"584",10406,4455
"585",10419,1709
"586",10442,42836
"587",10452,1937
"588",10459,0
"589",10478,26496
"590",10479,1773
"591",10487,4363
"592",10510,20985
"593",10521,1449
"594",10531,0
"595",10547,0
"596",10550,841
"597",10552,6672
"598",10571,3334
"599",10572,840
"600",10575,3170
"601",10582,44618
"602",10588,0
"603",10618,7636
"604",10625,5277
"605",10645,5904
"606",10650,2525
"607",10652,4995
"608",10656,1822
"609",10661,4185
"610",10666,20711
"611",10668,20651
"612",10682,0
"613",10693,2417
"614",10701,8394
"615",10710,0
"616",10726,1669
"617",10744,4165
"618",10774,843
"619",10837,3288
"620",10898,6146
"621",10927,835
"622",10953,30435
"623",10978,3468
"624",10979,2502
"625",11030,21548
"626",11038,1669
"627",11040,0
"628",11044,4205
"629",11046,7928
"630",11076,16515
"631",11094,837
"632",11113,855
"633",11202,0
"634",11253,31595
"635",11254,1689
"636",11264,7534
"637",11382,1018
"638",11392,1701
"639",11395,3488
"640",11419,11058
"641",11443,15787
"642",11452,1669
"643",11472,2597
"644",11484,5055
"645",11504,2001
"646",11529,1729
"647",11531,7332
"648",11569,11523
"649",11574,4245
"650",11621,4018
"651",11646,945
"652",11682,23539
"653",11693,4245
"654",11707,2648
"655",11740,10735
"656",11755,855
"657",11759,3633
"658",11818,10440
"659",11833,1280
"660",11847,5968
"661",11858,13300
"662",11884,3998
"663",11904,11483
"664",11932,2522
"665",11951,3354
"666",11955,1674
"667",11960,7596
"668",12014,13480
"669",12025,1689
"670",12064,8427
"671",12099,27604
"672",12116,1689
"673",12130,13260
"674",12133,4245
"675",12162,4383
"676",12164,1813
"677",12176,855
"678",12204,0
"679",12245,10154
"680",12254,2433
"681",12360,8501
"682",12369,0
"683",12377,7864
"684",12390,2522
"685",12394,7328
"686",12404,1799
"687",12458,5299
"688",12479,11423
"689",12499,2255
"690",12542,1689
"691",12544,4225
"692",12546,838
"693",12547,3354
"694",12606,7406
"695",12609,2797
"696",12612,5373
"697",12648,4006
"698",12725,5081
"699",12730,1669
"700",12754,0
"701",12775,0
"702",12780,5926
"703",12785,7884
"704",12787,0
"705",12807,1769
"706",12808,2838
"707",12818,1109
"708",12847,2502
"709",12882,2524
"710",12970,4470
"711",12973,0
"712",12999,2657
"713",13013,243
"714",13015,5728
"715",13038,857
"716",13052,1750
"717",13053,10808
"718",13055,13420
"719",13063,3231
"720",13064,23275
"721",13082,1689
"722",13129,3394
"723",13146,3374
"724",13229,4745
"725",13250,13340
"726",13281,835
