"","node","betweenness"
"1",4022,246
"2",4113,912
"3",4127,2455
"4",4157,357
"5",4182,406
"6",4201,0
"7",4300,564
"8",4324,19
"9",4405,408
"10",4448,712
"11",4464,407
"12",4478,406
"13",4482,520
"14",4488,920
"15",4553,887
"16",4608,78
"17",4936,165
"18",4969,1728
"19",4999,3173
"20",5056,1309
"21",5123,247
"22",5148,1025
"23",5160,567
"24",5187,1807
"25",5191,629
"26",5196,560
"27",5212,561
"28",5266,1313
"29",5374,84
"30",5402,659
"31",5445,0
"32",5464,310
"33",5503,1259
"34",5536,360
"35",5606,248
"36",5706,566
"37",5809,1129
"38",5811,566
"39",6118,408
"40",6196,713
"41",6214,562
"42",6387,926
"43",6394,83
"44",6407,1106
"45",6439,519
"46",6501,407
"47",6777,711
"48",6826,660
"49",7184,247
"50",7254,166
"51",7335,522
"52",7371,83
"53",7844,83
"54",8642,248
"55",9014,510
"56",9069,1067
"57",9134,132
"58",9185,246
"59",9278,410
"60",9439,1068
"61",9592,405
"62",9658,167
"63",9728,84
"64",10133,563
"65",10441,691
"66",10724,405
"67",10838,1260
"68",10915,410
"69",11101,3184
"70",11704,409
"71",11953,521
"72",12627,361
"73",12942,710
"74",13004,84
"75",13071,409
"76",13189,249
"77",13482,565
"78",13559,628
"79",13821,372
"80",14230,1065
"81",14985,371
"82",15554,249
"83",15555,359
"84",15640,1258
"85",17160,1066
"86",17763,795
