"","i","j","w"
"1",4023,14071,0.866025388240814
"2",4066,5993,5.16397762298584
"3",4081,7446,3.16227769851685
"4",4086,10760,3.87298345565796
"5",4093,7261,8.9442720413208
"6",4093,7883,5.16397762298584
"7",4093,8206,4.67099380493164
"8",4093,17322,4
"9",4096,4882,1.98353886604309
"10",4096,6577,0.84895271062851
"11",4096,7096,0.754135489463806
"12",4097,4455,1.32842230796814
"13",4097,5239,1.33333337306976
"14",4097,5315,3.30289125442505
"15",4097,5426,2.05195665359497
"16",4097,6235,0.595843613147736
"17",4097,13611,3.46410155296326
"18",4101,5542,15.4919338226318
"19",4101,8799,4.67099380493164
"20",4109,4127,5.47722578048706
"21",4109,4261,6.32455539703369
"22",4109,5258,2.21313333511353
"23",4109,5408,1.98353886604309
"24",4109,6761,2.65684461593628
"25",4109,7023,1.17108011245728
"26",4109,7286,2.1081850528717
"27",4109,7429,2.51312351226807
"28",4109,9384,2.87677979469299
"29",4109,9691,3.87298345565796
"30",4109,9804,3.87298345565796
"31",4109,11538,5.47722578048706
"32",4109,13521,2.87677979469299
"33",4109,14875,3.09838676452637
"34",4109,15042,1.36398863792419
"35",4109,15253,6.32455539703369
"36",4109,17519,4.14039325714111
"37",4113,4537,2.98142385482788
"38",4118,4246,0.989743292331696
"39",4118,7074,1.77704668045044
"40",4121,4872,5.47722578048706
"41",4121,5493,2.82842707633972
"42",4121,7206,0.0424764864146709
"43",4127,4533,3.30289125442505
"44",4127,16369,1.35353648662567
"45",4157,4097,1.59787094593048
"46",4157,5407,0.912870943546295
"47",4157,5921,1.10375452041626
"48",4167,10398,0.920899868011475
"49",4176,5132,0.55293083190918
"50",4176,7598,10.9544515609741
"51",4185,5864,0.96636027097702
"52",4185,6490,2.41943359375
"53",4229,4626,1.69030845165253
"54",4229,15274,10.9544515609741
"55",4246,4891,2.65684461593628
"56",4255,4684,1.47709786891937
"57",4255,6587,0.995859205722809
"58",4261,14860,7.74596691131592
"59",4282,7832,3.30289125442505
"60",4283,5975,3.38061690330505
"61",4288,4533,15.4919338226318
"62",4289,4633,4.89897966384888
"63",4308,4109,4.67099380493164
"64",4312,17298,10.9544515609741
"65",4320,5511,10.9544515609741
"66",4320,11709,3.55409336090088
"67",4347,13103,7.74596691131592
"68",4383,7552,2.92770028114319
"69",4425,6205,15.4919338226318
"70",4439,8947,1.66090965270996
"71",4444,8797,3.55409336090088
"72",4447,7756,0.757735252380371
"73",4449,9691,4.67099380493164
"74",4450,4157,1.72132587432861
"75",4455,6044,1.30930733680725
"76",4455,7669,2.65684461593628
"77",4458,7668,8.9442720413208
"78",4469,7446,4.89897966384888
"79",4474,9937,1.06148982048035
"80",4533,5881,7.74596691131592
"81",4533,7218,1.04446589946747
"82",4537,5038,2.92770028114319
"83",4542,5975,6.92820310592651
"84",4567,4450,1.00843894481659
"85",4577,4633,2.54685807228088
"86",4605,4097,1.37468683719635
"87",4621,4121,4.4721360206604
"88",4626,8070,1.59787094593048
"89",4633,4577,0.851513683795929
"90",4633,5407,1.00843894481659
"91",4646,4113,1.85164022445679
"92",4655,5179,1.54150497913361
"93",4681,6582,3.65148377418518
"94",4684,4023,0.555056095123291
"95",4684,4769,1.01273941993713
"96",4694,16247,0.955273509025574
"97",4707,7061,1.54150497913361
"98",4707,14446,0.468378514051437
"99",4769,4993,0.905048429965973
"100",4769,5089,1.77704668045044
"101",4769,6825,2.92770028114319
"102",4769,10355,0.776540458202362
"103",4817,7410,4.2966890335083
"104",4826,5286,15.4919338226318
"105",4834,11930,2.25973081588745
"106",4856,12903,1.06399035453796
"107",4868,5714,2.54685807228088
"108",4872,5102,1.85164022445679
"109",4872,9876,2.65684461593628
"110",4873,4093,6.32455539703369
"111",4873,4109,2.01687788963318
"112",4873,6675,7.74596691131592
"113",4882,12338,1.01491034030914
"114",4891,4444,2.03419041633606
"115",4899,6683,0.370116591453552
"116",4900,4093,4.14039325714111
"117",4906,4109,1.96747756004333
"118",4910,4899,0.293927013874054
"119",4945,10415,8.9442720413208
"120",4993,4096,0.393368631601334
"121",5014,4567,1.83855426311493
"122",5014,17225,10.9544515609741
"123",5038,4157,3.55409336090088
"124",5044,4873,15.4919338226318
"125",5089,4283,0.790569424629211
"126",5102,4093,10.9544515609741
"127",5102,5694,2.41943359375
"128",5132,5266,1.08465230464935
"129",5132,5407,1.15792143344879
"130",5132,12806,2.19089031219482
"131",5178,5404,0.671030104160309
"132",5179,4097,3.55409336090088
"133",5179,4282,1.4201432466507
"134",5188,7045,4
"135",5204,15047,15.4919338226318
"136",5213,9876,10.9544515609741
"137",5239,5102,1.15792143344879
"138",5258,15502,1.72132587432861
"139",5266,6825,1.34332096576691
"140",5267,4684,0.547722578048706
"141",5279,5293,6.92820310592651
"142",5286,9480,3.38061690330505
"143",5286,10415,2.78243327140808
"144",5293,13597,3.03821802139282
"145",5315,4455,8.9442720413208
"146",5329,6721,0.288374900817871
"147",5374,4185,0.341410934925079
"148",5404,13739,1.72132587432861
"149",5407,4167,0.96824586391449
"150",5407,4646,1.01929438114166
"151",5407,5374,0.449088722467422
"152",5408,4109,2.41943359375
"153",5408,12965,2.25973081588745
"154",5426,4681,2.39045715332031
"155",5426,5980,6.32455539703369
"156",5426,7746,3.87298345565796
"157",5489,5204,3.46410155296326
"158",5493,7763,2.28416085243225
"159",5511,9114,6.92820310592651
"160",5540,4873,7.74596691131592
"161",5540,5698,10.9544515609741
"162",5542,15968,2.36249780654907
"163",5615,6825,0.775566756725311
"164",5615,16472,1.05166101455688
"165",5643,4109,2.92770028114319
"166",5687,4109,2.92770028114319
"167",5694,4097,2.65684461593628
"168",5698,6630,3.30289125442505
"169",5714,6761,2.01687788963318
"170",5714,9798,1.1359236240387
"171",5717,8315,2.12798070907593
"172",5763,15328,4.67099380493164
"173",5763,16554,2.92770028114319
"174",5796,6196,0.49715980887413
"175",5807,4439,4.67099380493164
"176",5864,8713,0.49715980887413
"177",5864,8807,3.09838676452637
"178",5864,10240,1.02597832679749
"179",5874,14629,1.48385810852051
