"","node","closeness","n.closeness"
"1",3981,4.41335137523714e-06,3.96171577669403e-09
"2",3984,4.54089809267692e-06,4.07621013705289e-09
"3",3990,4.5533942695735e-06,4.08742753103546e-09
"4",4009,4.47837658625408e-06,4.02008670220295e-09
"5",4022,3.90541687335365e-06,3.50576020947365e-09
"6",4027,4.63030449936425e-06,4.15646723461782e-09
"7",4028,4.61864893119514e-06,4.14600442656655e-09
"8",4029,4.62724039520384e-06,4.15371669228352e-09
"9",4045,4.58470449678642e-06,4.11553365959283e-09
"10",4047,4.61927927959576e-06,4.14657026893695e-09
"11",4056,4.47062335349465e-06,4.01312688823577e-09
"12",4075,4.14800094651596e-06,3.72351970064269e-09
"13",4077,4.65231466435327e-06,4.17622501288445e-09
"14",4080,1.86287921320684e-06,1.67224345889303e-09
"15",4085,3.88834685077785e-06,3.49043702942357e-09
"16",4086,4.64177662415781e-06,4.16676537177542e-09
"17",4087,4.58382804231742e-06,4.11474689615567e-09
"18",4090,4.5312703555042e-06,4.06756764407918e-09
"19",4093,4.27083279222639e-06,3.8337816806341e-09
"20",4097,4.45017915527283e-06,3.99477482520002e-09
"21",4101,4.04739584725623e-06,3.63320991674707e-09
"22",4102,4.4281206779506e-06,3.9749736785912e-09
"23",4109,3.55560125761757e-07,3.19174260109297e-10
"24",4113,4.13278114116868e-06,3.70985739781749e-09
"25",4118,4.24825180142455e-06,3.81351149140445e-09
"26",4120,4.62452322803189e-06,4.15127758351157e-09
"27",4121,4.50779823544542e-06,4.04649751835316e-09
"28",4122,4.26316929328526e-06,3.82690241767079e-09
"29",4125,3.97343251424516e-06,3.56681554241038e-09
"30",4127,4.36146652911885e-06,3.91514051087868e-09
"31",4128,2.27865772021438e-06,2.04547371652996e-09
"32",4144,4.42390009621175e-06,3.97118500557608e-09
"33",4147,4.66171738105796e-06,4.18466551261935e-09
"34",4149,4.6010232966371e-06,4.13018249249291e-09
"35",4151,4.22295059850338e-06,3.79079946005689e-09
"36",4152,3.9090253896688e-06,3.50899945212639e-09
"37",4156,3.931098384875e-06,3.52881363094704e-09
"38",4157,4.47193671621378e-06,4.01430584938401e-09
"39",4167,4.3132301587209e-06,3.87184035791823e-09
"40",4170,3.76428709419079e-06,3.37907279550341e-09
"41",4182,4.12803415256437e-06,3.70559618722116e-09
"42",4184,5.10416106037891e-07,4.58183219064534e-10
"43",4185,4.60113200298178e-06,4.13028007448992e-09
"44",4188,4.63599805472439e-06,4.16157814607216e-09
"45",4201,2.81077737477835e-06,2.52313947466638e-09
"46",4203,3.98370547002328e-06,3.57603722623274e-09
"47",4207,4.27347122803224e-06,3.83615011493019e-09
"48",4217,4.48045684034005e-06,4.0219540757092e-09
"49",4219,3.94626780806096e-06,3.54243070741559e-09
"50",4223,4.57145838543058e-06,4.1036430748928e-09
"51",4231,4.47885603462162e-06,4.02051708673395e-09
"52",4232,4.64071131622611e-06,4.16580908099292e-09
"53",4234,4.57734579688654e-06,4.10892800438648e-09
"54",4242,4.61616445271216e-06,4.14377419453515e-09
"55",4247,2.07422218484048e-06,1.86195887328589e-09
"56",4249,4.38928984266085e-06,3.94011655535086e-09
"57",4255,3.84408639106012e-06,3.45070591657103e-09
"58",4259,2.58632966528158e-06,2.32166038176084e-09
"59",4262,4.5195617163843e-06,4.05705719603617e-09
"60",4273,4.00636580440678e-06,3.5963786395034e-09
"61",4276,2.93516330885888e-06,2.63479650705465e-09
"62",4277,4.54018974624191e-06,4.07557427849363e-09
"63",4282,4.14566190545326e-06,3.72142002284853e-09
"64",4283,4.4814405518403e-06,4.0228371201439e-09
"65",4288,4.54484684385013e-06,4.07975479699294e-09
"66",4290,4.59444608602702e-06,4.12427835370469e-09
"67",4293,4.45881429761181e-06,4.002526299472e-09
"68",4308,3.9588940115371e-06,3.55376482184659e-09
"69",4312,4.3921345068688e-06,3.94267011388582e-09
"70",4317,3.78985454371415e-06,3.40202382739151e-09
"71",4322,4.45408991052119e-06,3.9982853774876e-09
"72",4325,3.95253498355823e-06,3.54805653820308e-09
"73",4330,4.62761237209108e-06,4.15405060331335e-09
"74",4332,4.0215599364022e-06,3.61001789623178e-09
"75",4335,4.08187607234244e-06,3.66416164483163e-09
"76",4357,4.5879894624204e-06,4.11848246177774e-09
"77",4362,4.49477388554181e-06,4.03480600138403e-09
"78",4370,4.45648065221689e-06,4.00043146518571e-09
"79",4371,3.98257878160178e-06,3.5750258362673e-09
"80",4374,4.61205718222583e-06,4.14008723718656e-09
"81",4376,3.92575627398429e-06,3.52401819926776e-09
"82",4377,7.44106139655696e-07,6.67958832725042e-10
"83",4379,3.29489340688339e-06,2.95771400976965e-09
"84",4381,4.10282385131174e-06,3.682965755217e-09
"85",4385,4.20251336763766e-06,3.7724536513803e-09
"86",4412,4.43542054873783e-06,3.98152652489931e-09
"87",4423,3.70178213233479e-06,3.32296421214972e-09
"88",4425,4.47915705364882e-06,4.02078730130055e-09
