"","node","betweenness"
"1",4003,665
"2",4027,15638
"3",4036,726
"4",4043,57368
"5",4065,19585
"6",4073,4615
"7",4075,91633
"8",4076,1343
"9",4077,165853
"10",4080,8123
"11",4081,2682
"12",4085,665
"13",4086,18248
"14",4087,29418
"15",4097,8247
"16",4100,4003
"17",4109,160987
"18",4113,6636
"19",4119,3982
"20",4121,55360
"21",4122,4017
"22",4127,669
"23",4130,1408
"24",4139,2340
"25",4144,3322
"26",4146,0
"27",4149,4012
"28",4151,9791
"29",4157,4683
"30",4165,1716
"31",4170,523
"32",4171,12463
"33",4173,2654
"34",4176,15876
"35",4182,2013
"36",4184,665
"37",4188,0
"38",4199,68394
"39",4201,2742
"40",4212,5327
"41",4217,10358
"42",4233,39766
"43",4234,10772
"44",4236,3350
"45",4246,36721
"46",4247,6969
"47",4277,1343
"48",4285,15652
"49",4289,270
"50",4290,27517
"51",4293,6448
"52",4298,3989
"53",4308,5436
"54",4317,220
"55",4323,10779
"56",4329,56924
"57",4330,19452
"58",4347,140396
"59",4356,3315
"60",4357,8107
"61",4362,25029
"62",4370,5962
"63",4374,23672
"64",4375,3313
"65",4376,15325
"66",4385,6539
"67",4391,1633
"68",4396,672
"69",4402,1343
"70",4408,25776
"71",4412,33306
"72",4417,4613
"73",4426,1640
"74",4444,7285
"75",4446,5299
"76",4448,0
"77",4472,5306
"78",4474,3128
"79",4478,4008
"80",4513,76215
"81",4519,5348
"82",4521,1343
"83",4523,11880
"84",4527,1992
"85",4533,87150
"86",4542,8631
"87",4545,4010
"88",4548,2006
"89",4560,18004
"90",4562,3343
"91",4570,2022
"92",4573,2665
"93",4579,3114
"94",4586,15791
"95",4606,10620
"96",4608,1590
"97",4611,1401
"98",4622,4676
"99",4630,676
"100",4633,71545
"101",4634,11339
"102",4640,8114
"103",4654,15189
"104",4658,5344
"105",4661,1999
"106",4664,8100
"107",4670,13136
"108",4671,2001
"109",4676,4008
"110",4678,3301
"111",4680,5489
"112",4683,57354
"113",4685,665
"114",4687,0
"115",4691,4634
"116",4692,7288
"117",4705,4634
"118",4706,11271
"119",4708,18581
"120",4730,21709
"121",4733,5320
"122",4742,11908
"123",4746,3336
"124",4748,2137
"125",4794,2013
"126",4819,7295
"127",4820,3350
"128",4825,2661
"129",4834,8494
"130",4861,18583
"131",4866,0
"132",4882,11922
"133",4884,4655
"134",4885,10490
"135",4887,25699
"136",4889,3320
"137",4893,37531
"138",4895,0
"139",4896,0
"140",4901,1752
"141",4905,0
"142",4924,3327
"143",4935,5814
"144",4936,26709
"145",4937,15645
"146",4950,3488
"147",4956,0
"148",4957,740
"149",4969,19396
"150",4972,1329
"151",4981,1894
"152",4992,2654
"153",4995,4621
"154",5007,11239
"155",5009,6451
"156",5014,0
"157",5026,3982
"158",5036,3650
"159",5044,2718
"160",5045,2696
"161",5050,57361
"162",5051,1336
"163",5055,1396
"164",5062,20880
"165",5083,1329
"166",5106,7271
"167",5146,46044
"168",5153,4669
"169",5160,5327
"170",5169,5334
"171",5193,27673
"172",5208,344
"173",5210,3414
"174",5236,26716
"175",5238,3347
"176",5239,0
"177",5313,32699
"178",5324,665
"179",5351,3975
"180",5362,11719
"181",5384,2680
"182",5387,11332
"183",5389,3987
"184",5399,3903
"185",5402,1999
"186",5405,4001
"187",5445,19389
"188",5461,9587
"189",5481,11264
"190",5488,4409
"191",5490,0
"192",5493,0
"193",5499,665
"194",5513,20811
"195",5516,16206
"196",5536,15118
"197",5561,2661
"198",5565,19431
"199",5570,4648
"200",5583,30375
"201",5622,7299
"202",5630,4799
"203",5637,665
"204",5662,1337
"205",5691,12414
"206",5706,19445
"207",5715,11325
"208",5732,0
"209",5761,1992
"210",5777,7173
"211",5779,48442
"212",5785,12456
"213",5789,30663
"214",5794,1329
"215",5802,1336
"216",5806,41136
"217",5818,1992
"218",5839,15332
