"","i","j","w"
"1",3981,6313,0.325587264800084
"2",3990,10831,0.33806170146883
"3",4008,13775,2.92770021877241
"4",4027,8238,0.337419608203199
"5",4028,4086,0.478547419802886
"6",4043,9100,0.224827929759628
"7",4047,7827,0.176546965422802
"8",4047,9037,1.87867287306758
"9",4047,9418,1.07417231066529
"10",4047,10762,1.3284223281773
"11",4047,12183,1.87867287306758
"12",4067,6265,1.0084389679103
"13",4071,12234,0.782460795823024
"14",4073,5934,1.30930734130685
"15",4075,5159,0.647750275183268
"16",4075,13877,0.0573728071476375
"17",4077,5003,1.16774841596981
"18",4077,5493,0.871489340152821
"19",4086,4408,1.11803398874989
"20",4086,4475,0.459638559087464
"21",4086,4542,0.406557813846936
"22",4086,4633,0.556127997856608
"23",4086,4694,2.23606797749979
"24",4086,5360,0.636714539648656
"25",4086,6196,0.840168049856694
"26",4086,7105,1.01709525512609
"27",4086,7255,0.416425748483448
"28",4086,7691,0.444994158388624
"29",4086,10791,1.19522860909535
"30",4087,4429,1.15470053823491
"31",4087,12729,1.16774841596981
"32",4096,4481,0.550481882535656
"33",4096,4562,0.713074032622139
"34",4096,5159,1.87867287306758
"35",4096,7099,0.389249471419037
"36",4096,15123,1.01709525512609
"37",4098,5963,0.564932682715383
"38",4100,4334,1.36930639376292
"39",4101,4429,0.37751531624558
"40",4101,5159,0.790569415042095
"41",4101,5184,0.438529009302691
"42",4101,5439,0.975900072753353
"43",4101,12293,0.219616736611762
"44",4109,8682,1.65144564760697
"45",4113,4419,1.16774841596981
"46",4113,6587,0.722315118213651
"47",4113,9336,0.397883582219724
"48",4113,9843,1.10656666993001
"49",4125,7521,0.218913960267499
"50",4127,4560,0.441367413840215
"51",4127,8599,0.483180126867817
"52",4129,5003,0.825722823349337
"53",4149,4113,4.47213595499958
"54",4149,12150,1.25656172470754
"55",4176,9676,1.3912166869327
"56",4176,12616,0.114469633527849
"57",4176,14413,1.27342907968995
"58",4176,17250,0.292979366167654
"59",4182,5989,0.188199697130468
"60",4182,12130,0.364743326189802
"61",4192,6312,0.258774583373252
"62",4202,6128,7.74596669241483
"63",4202,6405,1.69030850941478
"64",4203,15977,0.816496580519478
"65",4234,4467,0.669149605095901
"66",4234,5351,0.232915321522651
"67",4234,9752,0.0684599664037312
"68",4240,10485,2.44948974278318
"69",4258,4047,1.73205080756888
"70",4274,7560,0.674199862058722
"71",4277,16960,0.0496118534223425
"72",4278,12878,1.3912166869327
"73",4300,5989,2.58198889734251
"74",4303,9764,0.256917496484766
"75",4317,16963,0.517549168678687
"76",4323,6153,0.447960819715296
"77",4323,12401,0.594088525389946
"78",4326,4408,0.698430295734657
"79",4326,4560,1.3284223281773
"80",4326,5159,0.595843591053894
"81",4326,10523,0.719194952012318
"82",4330,4560,0.551877275306748
"83",4330,4690,0.459638559087464
"84",4330,5050,1.30930734130685
"85",4334,4795,0.551877275306748
"86",4336,7352,0.286103806336092
"87",4336,8212,0.681994339419324
"88",4370,7698,0.028962596568678
"89",4374,6153,0.462085631674477
"90",4375,4408,0.433012701892219
"91",4375,5751,0.256213805248663
"92",4388,7539,0.162435291731815
"93",4388,13931,0.295742381136015
"94",4396,4073,1.29099444847761
"95",4408,4075,0.745355992127252
"96",4408,4326,0.569494797166752
"97",4408,4560,0.52827054337716
"98",4408,4957,0.9258200996954
"99",4408,5140,1.49071198492532
"100",4408,5142,1.0084389679103
"101",4408,5159,0.622171016682712
"102",4408,5446,0.435056831919693
"103",4408,5637,1.82574185825927
"104",4408,6153,0.676768252062698
"105",4408,7031,0.939336436533791
"106",4408,7464,1.65144564760697
"107",4408,8277,0.882734829379695
"108",4408,10227,0.871489340152821
"109",4408,10827,0.54100178003404
"110",4408,11176,0.472279924409243
"111",4408,11212,1.69030850941478
"112",4408,12965,1.08465228898482
"113",4412,4685,0.21384972995073
"114",4419,14380,0.953462589197919
