"","node","degree","output"
"1",3983,5,25.7058098316192
"2",3990,1,0.70200651884079
"3",4006,1,1.74297869205475
"4",4011,1,0.703452467918396
"5",4027,2,5.04815816879272
"6",4028,8,6.95766226947308
"7",4030,1,5.47722578048706
"8",4047,2,1.28888642787934
"9",4096,3,3.59970018267631
"10",4114,1,0.788518667221069
"11",4121,16,24.4366094395518
"12",4167,1,0.861994206905365
"13",4182,1,1.73205077648163
"14",4222,2,3.91467368602753
"15",4225,3,34.4479691982269
"16",4226,2,6.35132992267609
"17",4244,1,2.07019662857056
"18",4257,1,5.47722578048706
"19",4259,4,2.99820375442505
"20",4315,1,4.89897966384888
"21",4319,1,1.00843894481659
"22",4330,2,16.6902389526367
"23",4356,2,2.02699959278107
"24",4362,2,4.0595555305481
"25",4367,2,8.20187091827393
"26",4379,1,0.714589595794678
"27",4467,2,3.49752044677735
"28",4533,2,12.793005824089
"29",4542,1,1.19522857666016
"30",4563,1,2.44948983192444
"31",4570,1,0.263943523168564
"32",4583,1,5.47722578048706
"33",4608,1,1.209716796875
"34",4620,1,0.937614440917969
"35",4633,1,0.0478979349136353
"36",4655,2,1.15279644727707
"37",4670,1,1.43222975730896
"38",4694,1,2.16930460929871
"39",4764,1,1.3856406211853
"40",4775,1,2.92770028114319
"41",4892,1,2.65684461593628
"42",4958,1,4.89897966384888
"43",4960,1,7.74596691131592
"44",4965,1,7.74596691131592
"45",4969,1,2.39045715332031
"46",4989,2,12.1799559593201
"47",5031,3,16.5789079666137
"48",5077,1,2.1081850528717
"49",5128,1,10.9544515609741
"50",5143,1,10.9544515609741
"51",5185,5,33.4486107826233
"52",5212,1,0.32761949300766
"53",5261,1,1.75411605834961
"54",5266,1,0.704907357692719
"55",5267,3,1.29760199785233
"56",5306,1,0.271662920713425
"57",5358,1,0.935901939868927
"58",5365,3,15.1928503513336
"59",5443,2,11.7459669113159
"60",5455,1,2.36249780654907
"61",5471,1,5.85540056228638
"62",5484,1,1.8650096654892
"63",5492,1,15.4919338226318
"64",5493,2,0.924140632152558
"65",5623,2,7.26147747039795
"66",5760,1,2.1081850528717
"67",5832,1,2.69679951667786
"68",5864,1,0.868744492530823
"69",5890,3,1.64627614617348
"70",5959,2,14.7996726036072
"71",5979,1,4.2966890335083
"72",6020,1,2.58198881149292
"73",6040,1,7.74596691131592
"74",6055,1,1.8650096654892
"75",6085,17,32.9993271827698
"76",6150,1,2.08893179893494
"77",6163,1,10.9544515609741
"78",6196,1,0.737711131572723
"79",6274,1,3.09838676452637
"80",6313,2,1.0658902823925
"81",6392,1,1.24434208869934
"82",6410,1,2.73861289024353
"83",6470,1,0.326962113380432
"84",6588,1,4.4721360206604
"85",6637,1,7.74596691131592
"86",6659,1,6.92820310592651
"87",6705,1,1.83855426311493
"88",6727,1,0.543325841426849
"89",6742,1,0.632983207702637
"90",6828,1,0.93419873714447
"91",6959,1,0.930820047855377
"92",6972,1,4.89897966384888
"93",7033,3,12.1356284618378
"94",7036,1,1.01929438114166
"95",7061,1,1.3187609910965
"96",7063,1,0.323804378509521
"97",7113,2,8.6280791759491
"98",7140,1,6.32455539703369
"99",7141,1,1.28212153911591
"100",7158,10,14.6768006086349
"101",7179,1,0.739389657974243
"102",7184,1,3.09838676452637
"103",7195,1,6.92820310592651
"104",7269,1,1.83855426311493
"105",7279,1,3.46410155296326
"106",7292,1,3.03821802139282
"107",7316,4,5.1045020520687
"108",7317,5,5.57453787326813
"109",7332,1,0.289885520935059
"110",7353,1,2.48069477081299
"111",7378,1,0.760469079017639
"112",7397,1,2.41943359375
"113",7436,1,0.461470186710358
"114",7450,2,1.77537941932678
"115",7451,1,15.4919338226318
"116",7501,1,6.32455539703369
"117",7549,1,1.16774845123291
"118",7668,1,0.852802872657776
"119",7669,1,8.9442720413208
"120",7683,1,1.96747756004333
"121",7749,1,2.44948983192444
"122",7763,1,2.87677979469299
"123",7811,1,1.06904494762421
"124",7897,1,2.54685807228088
"125",7937,1,1.55699789524078
"126",7941,1,1.26491105556488
"127",7947,1,0.354384958744049
"128",7989,1,0.551527440547943
"129",8116,1,3.87298345565796
"130",8120,1,8.9442720413208
"131",8217,1,3.55409336090088
"132",8225,1,0.556846022605896
"133",8233,1,1.4704293012619
"134",8255,1,10.9544515609741
"135",8294,1,0.909717679023743
"136",8298,1,1.04210019111633
"137",8347,1,2.98142385482788
"138",8397,1,5.16397762298584
"139",8540,1,1.48385810852051
"140",8554,1,1.30930733680725
"141",8616,3,22.1464664936065
"142",8729,1,0.211209997534752
"143",8738,1,3.65148377418518
"144",8878,5,6.6904564499855
"145",8927,2,9.30437088012695
"146",8967,1,1.75411605834961
"147",9097,1,0.778498947620392
"148",9153,1,2.82842707633972
"149",9172,1,0.48819226026535
"150",9205,1,0.985728085041046
"151",9229,2,4.16665601730347
"152",9443,1,1.5894387960434
"153",9469,1,1.67053818702698
"154",9565,1,2.12798070907593
"155",9671,1,1.14833855628967
"156",9723,2,5.77946448326111
"157",9791,1,2.78243327140808
"158",9804,1,4.14039325714111
"159",9835,1,15.4919338226318
"160",9937,1,2.82842707633972
"161",10074,1,2.05195665359497
"162",10498,1,4.2966890335083
"163",10552,1,1.64214169979095
"164",10661,1,1.85164022445679
"165",10716,2,21.3473343849182
"166",10743,1,0.318290054798126
"167",10760,1,4.4721360206604
"168",10952,1,3.75734567642212
"169",10969,1,0.796819090843201
"170",10973,1,3.55409336090088
"171",11421,1,4.4721360206604
"172",11452,1,2.16930460929871
"173",11761,1,1.13898956775665
"174",12101,1,8.9442720413208
"175",12282,1,2.2360680103302
"176",12372,1,0.686667859554291
"177",12400,1,4.67099380493164
"178",12463,1,4.67099380493164
"179",12574,1,2.48069477081299
"180",12658,1,1.73205077648163
"181",12849,1,0.89294022321701
"182",12946,1,0.920899868011475
"183",12969,1,3.38061690330505
"184",13271,1,6.32455539703369
"185",13272,1,1.49071192741394
"186",13275,1,1.17782986164093
"187",13283,1,6.32455539703369
"188",13351,1,3.87298345565796
"189",13510,1,2.19089031219482
"190",13559,1,2.25973081588745
"191",13619,1,1.89264094829559
"192",14044,1,2.87677979469299
"193",14219,1,10.9544515609741
"194",14226,1,15.4919338226318
"195",14344,4,36.2625489234924
"196",14498,1,5.16397762298584
"197",14570,1,1.98353886604309
"198",14788,1,4.89897966384888
"199",14967,1,1.00208985805511
"200",15306,1,8.9442720413208
"201",15326,1,2.87677979469299
"202",15508,1,1.34839975833893
"203",15579,1,2.92770028114319
"204",15585,1,15.4919338226318
"205",15597,3,21.1026711463928
"206",15718,1,1.05654108524323
"207",16214,1,6.32455539703369
"208",16280,1,4.14039325714111
"209",16328,1,10.9544515609741
"210",16541,1,0.0757662728428841
"211",16552,1,1.14519667625427
"212",16591,1,1.71079778671265
"213",16622,1,0.609050750732422
"214",16664,1,4.2966890335083
"215",16780,1,4.14039325714111
"216",16781,1,1.85164022445679
"217",16845,1,2.05195665359497
"218",17172,1,0.887065529823303
"219",17178,1,0.529194355010986
"220",17190,1,1.58113884925842
"221",17270,1,1.36398863792419
"222",17365,1,0.694908201694489
"223",17371,1,8.9442720413208
"224",17436,1,0.102523654699326
"225",17511,1,10.9544515609741
"226",17819,1,2.05195665359497
"227",17824,0,0
"228",17842,1,5.16397762298584
"229",17917,1,0.706371366977692
"230",17980,1,1.10656666755676
