"","i","j","w"
"1",3981,4690,0.57575316933561
"2",3981,12650,0.210506878747465
"3",3981,14972,3.46410161513775
"4",3999,17821,1.18124884634864
"5",4008,18533,0.866025403784439
"6",4014,5887,0.219001438351441
"7",4017,8329,0.14965432168835
"8",4027,4167,1.24034734570603
"9",4036,4283,1.0084389679103
"10",4036,6179,0.454858825351339
"11",4038,5095,2.23606797749979
"12",4041,17256,1.20971675775778
"13",4042,7111,0.692820323027551
"14",4042,8386,0.774596669241483
"15",4045,14710,0.919277119262739
"16",4059,5062,0.57575316933561
"17",4063,9778,0.68734339598195
"18",4064,4710,0.975900072753353
"19",4066,4122,1.54919333848297
"20",4066,4149,1.24034734570603
"21",4075,4575,0.794719414007233
"22",4075,5413,0.205919464840019
"23",4075,14503,0.336463292202879
"24",4077,4782,7.74596669241483
"25",4077,6020,1.82574185825927
"26",4077,7035,0.523423921883591
"27",4077,7071,0.912870928992703
"28",4077,7486,0.130373183592332
"29",4077,7735,0.983738753429995
"30",4077,11721,0.57575316933561
"31",4077,15410,7.74596669241483
"32",4077,16211,2.44948974278318
"33",4086,11246,1.73205080756888
"34",4090,4077,2.73861278752583
"35",4090,11241,1.58113883008419
"36",4096,10603,0.07168197820931
"37",4105,6161,0.226843503323326
"38",4105,7577,0.43643577992644
"39",4122,5913,0.719194952012318
"40",4123,4969,0.390236163111519
"41",4123,17094,0.766964988770674
"42",4125,4884,1.61514570612066
"43",4125,6828,0.4054424262457
"44",4130,4633,0.427048966747374
"45",4135,12945,0.038026201493181
"46",4136,4042,0.9258200996954
"47",4136,7229,1.87867287306758
"48",4136,15146,1.58113883008419
"49",4141,7853,1.04446593529899
"50",4147,4945,0.222497078632507
"51",4149,4086,2.14834462202878
"52",4157,4293,0.825722823349337
"53",4157,5109,2.14834462202878
"54",4157,14114,0.590624422962681
"55",4163,7111,0.9325048080305
"56",4167,4337,0.9325048080305
"57",4167,5062,0.35615992756064
"58",4167,12111,0.506369683136738
"59",4170,4167,1.82574185825927
"60",4170,11432,0.283220590706255
"61",4182,11229,0.395284707521047
"62",4185,4332,0.373543682853826
"63",4185,4441,2.14834462202878
"64",4185,4574,0.129695246636105
"65",4185,5242,1.11803398874989
"66",4185,6070,2.44948974278318
"67",4185,7162,1.12986536543077
"68",4186,15667,1.09544511501033
"69",4188,4446,0.845154254559486
"70",4188,15013,0.239502350719153
"71",4194,4157,0.9258200996954
"72",4201,5425,0.381616387226754
"73",4201,6528,0.770752492697883
"74",4201,10198,0.351726228763224
"75",4201,13746,0.318357269431687
"76",4223,13300,0.170746941407452
"77",4227,9995,0.592348876929804
"78",4229,14880,7.74596669241483
"79",4234,5736,0.22416791920344
"80",4241,4982,2.58198889734251
"81",4241,6245,0.396318132312919
"82",4241,10884,1.54919333848297
"83",4242,4616,2.33549683236779
"84",4242,6889,0.260672532116447
"85",4242,6930,0.794719414007233
"86",4242,10121,1.19522860909535
"87",4242,14646,0.968245836551854
"88",4242,15587,0.840168049856694
"89",4261,5373,1.51910905039763
"90",4261,8049,0.244826589650716
"91",4263,4064,0.99176940717084
"92",4263,4182,0.260525052538139
"93",4263,5438,2.23606797749979
"94",4263,7599,1.0639903528698
"95",4263,10924,0.745355992127252
"96",4264,5317,0.458028611551724
"97",4266,4310,1.03509833880651
"98",4266,6105,1.82574185825927
"99",4266,6245,0.803219328701694
"100",4281,4242,0.61623602215385
"101",4281,4606,3.46410161513775
"102",4281,5351,0.752354793299013
"103",4281,12366,0.451753950729819
"104",4283,4130,0.391230397592007
"105",4283,4332,0.433690873779931
"106",4283,4633,0.476731294336757
"107",4283,4655,0.877058019175471
"108",4283,4717,0.393749614602986
"109",4283,4945,2.92770021877241
"110",4283,5062,0.650027084820317
"111",4283,5206,0.710071602023345
"112",4283,5759,0.9258200996954
"113",4283,5887,0.774596669241483
"114",4283,6699,1.4142135623731
"115",4283,6828,0.939336436533791
"116",4283,6953,0.22416791920344
"117",4283,7135,0.610467695295992
"118",4283,8195,0.332411246801308
"119",4283,9903,2.07019667785455
"120",4283,9934,0.302429188406146
"121",4283,14976,0.99176940717084
"122",4283,16044,0.406557813846936
"123",4283,16434,0.763232776418833
"124",4283,17052,1.65144564760697
"125",4285,5112,0.193287092171205
"126",4293,4263,2.23606797749979
"127",4293,7474,1.43838990437225
"128",4293,8674,1.82574185825927
"129",4293,12669,0.654653670271541
"130",4293,13632,7.74596669241483
"131",4293,13938,1.10656666993001
"132",4293,18828,0.919277119262739
"133",4300,12482,0.0943788270747205
"134",4307,4377,0.514117865863461
"135",4308,7388,0.409387060127699
"136",4308,10856,0.866025403784439
"137",4308,19088,7.74596669241483
"138",4310,4136,0.850230301741828
