"","i","j","w"
"1",3976,12127,15.4919338226318
"2",3979,14674,15.4919338226318
"3",3992,13056,2.03419041633606
"4",4006,7151,2
"5",4017,18176,0.772667407989502
"6",4028,5024,0.576949775218964
"7",4036,15018,0.459841012954712
"8",4063,14235,0.755928933620453
"9",4077,8732,0.564182937145233
"10",4080,4196,0.620671212673187
"11",4080,4856,0.144803389906883
"12",4080,5024,0.13122633099556
"13",4080,7561,0.0656555742025375
"14",4080,9770,0.498702973127365
"15",4080,15941,0.342410206794739
"16",4080,17976,0.479693084955215
"17",4086,13503,5.16397762298584
"18",4087,4499,0.721531271934509
"19",4092,8787,3.23029136657715
"20",4119,4125,0.224261850118637
"21",4125,4341,0.679366230964661
"22",4125,4936,1.06904494762421
"23",4127,6235,0.96824586391449
"24",4135,12945,0.0760524049401283
"25",4141,6088,3.55409336090088
"26",4141,13516,0.760469079017639
"27",4150,14830,0.903507888317108
"28",4157,4086,0.790569424629211
"29",4167,4322,2.07019662857056
"30",4175,16039,1.05654108524323
"31",4185,4157,1.78885436058044
"32",4196,4080,0.428845018148422
"33",4196,5240,0.253489702939987
"34",4196,10662,2.36249780654907
"35",4201,9931,0.979795873165131
"36",4208,16407,0.652907133102417
"37",4224,5820,6.32455539703369
"38",4226,7846,0.320736408233643
"39",4261,15244,10.9544515609741
"40",4269,9962,0.373652309179306
"41",4271,4077,1.45095252990723
"42",4283,15373,3.46410155296326
"43",4297,15851,0.176788195967674
"44",4317,4940,0.919277131557465
"45",4322,7001,1.13898956775665
"46",4322,7212,15.4919338226318
"47",4330,7783,3.03821802139282
"48",4340,15375,2.78243327140808
"49",4341,7174,0.803219318389893
"50",4342,4141,1.68033611774445
"51",4342,13032,1.32842230796814
"52",4343,10725,0.713830590248108
"53",4374,15144,0.610942184925079
"54",4377,6523,0.424476355314255
"55",4392,13829,3.55409336090088
"56",4394,10264,0.960768938064575
"57",4408,16925,1.82574188709259
"58",4414,13315,0.40839010477066
"59",4418,17317,2.01687788963318
"60",4424,4322,3.75734567642212
"61",4442,6986,2.25973081588745
"62",4443,10308,4.67099380493164
"63",4467,10367,1.83855426311493
"64",4474,11801,0.548752427101135
"65",4499,6414,0.464990556240082
"66",4521,8335,2.25973081588745
"67",4545,4087,0.704907357692719
"68",4574,7987,0.905048429965973
"69",4578,4377,0.308239966630936
"70",4601,10167,1.96747756004333
"71",4608,5619,1.45095252990723
"72",4608,6568,1.89264094829559
"73",4616,6134,1.76546967029572
"74",4626,10588,0.423207372426987
"75",4630,6809,0.607643604278564
"76",4650,4080,0.74535596370697
"77",4650,4856,2.87677979469299
"78",4655,7552,3.16227769851685
"79",4655,11777,0.490634441375732
"80",4662,11783,0.901975214481354
"81",4684,13347,0.785472214221954
"82",4710,3992,2.48069477081299
"83",4710,8143,1.02823567390442
"84",4738,5777,3.55409336090088
"85",4738,10001,6.92820310592651
"86",4744,5441,3.09838676452637
"87",4775,6490,0.470751166343689
"88",4812,6088,0.960768938064575
"89",4833,4872,0.232495278120041
"90",4856,4952,0.406838089227676
"91",4856,4975,0.102982461452484
"92",4856,12610,0.648885667324066
"93",4872,4343,0.188130289316177
"94",4877,4080,0.30940580368042
"95",4881,14234,4
"96",4885,4141,2.21313333511353
"97",4918,4342,0.577751636505127
"98",4925,15079,1.98353886604309
"99",4936,6369,0.64549720287323
"100",4940,10185,0.832851469516754
"101",4952,13770,1.87867283821106
"102",4956,4812,1.69030845165253
"103",4963,4574,0.718421220779419
"104",4969,7664,2.19089031219482
"105",4975,6019,0.127623468637466
"106",4975,11329,1.22093534469604
"107",5009,8063,3.65148377418518
"108",5024,4080,0.162650004029274
"109",5024,4196,0.227209165692329
"110",5024,10371,0.453298419713974
"111",5038,16830,2.58198881149292
"112",5155,15493,1.49766170978546
"113",5186,8474,15.4919338226318
"114",5226,6879,0.22703829407692
"115",5240,4080,0.0797557756304741
"116",5297,13585,0.715351045131683
"117",5309,10405,1.03741657733917
"118",5320,10940,0.494619369506836
"119",5351,6743,2
"120",5351,13543,5.16397762298584
"121",5413,15560,4.67099380493164
"122",5441,14434,3.87298345565796
"123",5443,4608,15.4919338226318
"124",5451,4738,3.16227769851685
"125",5545,4710,8.9442720413208
"126",5549,12280,4.67099380493164
"127",5566,17252,0.583459973335266
"128",5575,15326,8.9442720413208
"129",5619,11173,1.60643863677979
"130",5777,10529,0.64775025844574
"131",5777,16922,4.2966890335083
"132",5817,5549,3.30289125442505
"133",5820,10974,3.38061690330505
"134",5876,8730,2.82842707633972
"135",5981,4443,7.74596691131592
"136",5985,5817,4.89897966384888
"137",5999,5566,1.12687230110168
"138",6018,13505,1.03741657733917
"139",6019,7506,0.334652841091156
"140",6087,5320,0.505560159683228
"141",6088,4342,2.19089031219482
"142",6088,4885,2.21313333511353
"143",6088,6983,1.34332096576691
"144",6088,8940,3.30289125442505
"145",6114,10492,1.72132587432861
"146",6134,5009,4.4721360206604
"147",6137,15834,1.74297869205475
"148",6148,7380,0.304819971323013
"149",6181,11556,1.70046055316925
"150",6183,6148,0.371711254119873
"151",6202,13795,0.499220579862595
"152",6208,7989,0.351093381643295
"153",6211,6934,1.4201432466507
"154",6219,15052,0.815364897251129
"155",6235,13892,0.697015047073364
"156",6235,14786,1.54150497913361
"157",6254,9752,0.436782568693161
"158",6268,8473,0.286936849355698
"159",6310,15383,0.93933641910553
"160",6369,11396,0.731925070285797
"161",6414,7648,0.611894607543945
"162",6415,9565,0.573775291442871
"163",6463,10246,5.47722578048706
"164",6470,9446,0.929144442081451
"165",6490,4545,1.21342182159424
"166",6490,7047,1.54150497913361
"167",6494,7461,0.0563458241522312
"168",6495,4608,15.4919338226318
"169",6506,6562,0.903507888317108
"170",6507,4224,4.2966890335083
"171",6523,6665,0.832851469516754
"172",6531,9811,0.619182169437408
"173",6542,11671,0.601203620433807
"174",6555,17251,1.40835762023926
"175",6562,14593,1.14208042621613
"176",6563,4036,0.38023453950882
"177",6568,7769,1.00419294834137
"178",6571,10537,1.4201432466507
"179",6611,11735,0.29219663143158
"180",6613,14660,0.59191632270813
"181",6643,13002,2.92770028114319
"182",6665,6643,0.304525375366211
"183",6668,9760,1.19168722629547
"184",6673,8585,15.4919338226318
"185",6703,5351,7.74596691131592
"186",6705,17761,0.850230276584625
"187",6733,17394,0.955273509025574
"188",6743,15395,15.4919338226318
"189",6782,14735,3.16227769851685
"190",6787,16734,1.56492161750793
"191",6809,15397,0.534840941429138
"192",6814,5038,3.09838676452637
"193",6821,13958,0.301454246044159
"194",6825,7795,0.35447770357132
"195",6826,4578,0.345204055309296
"196",6828,15475,4.14039325714111
"197",6838,16610,1.38013112545013
"198",6851,5297,0.714589595794678
"199",6851,8473,0.975900053977966
"200",6851,16629,0.786483764648438
"201",6868,7047,1.56492161750793
"202",6869,12355,0.823386967182159
"203",6870,15380,1.11513376235962
"204",6871,6869,2.58198881149292
"205",6872,17187,2.78243327140808
"206",6879,15094,0.300771713256836
"207",6894,17300,2.36249780654907
"208",6912,7794,1.62399590015411
"209",6913,7259,1.08200359344482
"210",6924,9449,1.74297869205475
"211",6934,14119,1.20240724086761
"212",6983,9727,1.71079778671265
"213",6983,14088,1.40835762023926
"214",6986,6668,0.973969519138336
"215",6986,7077,4.14039325714111
"216",6987,9698,1.34839975833893
"217",7001,13504,1.57296752929688
"218",7013,6211,1.2324720621109
"219",7021,15601,3.87298345565796
"220",7022,12939,1.19168722629547
"221",7025,11510,0.852802872657776
"222",7027,15248,4.4721360206604
"223",7047,13966,0.962621927261353
"224",7047,17026,1.22474491596222
"225",7061,11047,1.77704668045044
"226",7077,4963,1.13288235664368
"227",7151,7021,3.30289125442505
"228",7170,6821,2.48069477081299
"229",7172,11618,0.397098541259766
"230",7174,6219,1.209716796875
"231",7174,17853,0.469452530145645
"232",7192,13345,1.76546967029572
"233",7194,6310,1.49071192741394
"234",7234,5351,3.03821802139282
"235",7257,14169,0.348949283361435
"236",7258,6894,2.41943359375
"237",7258,10429,0.619677364826202
"238",7259,4208,5.16397762298584
"239",7314,4925,1.62399590015411
"240",7326,11744,2.2360680103302
"241",7356,4017,1.42614805698395
"242",7359,14680,0.734388053417206
"243",7380,4119,0.491621643304825
"244",7411,7025,2.25973081588745
"245",7422,7356,1.38013112545013
"246",7461,4135,0.115737184882164
"247",7506,5024,0.121089868247509
"248",7510,4201,1.22474491596222
"249",7552,15759,0.479923218488693
"250",7561,9823,0.750586628913879
"251",7573,6851,3.30289125442505
"252",7648,8966,1.45735847949982
"253",7664,6703,2.39045715332031
"254",7664,9800,2.33549690246582
"255",7716,17946,2.87677979469299
"256",7769,6088,4.89897966384888
"257",7770,5443,2.78243327140808
"258",7775,17033,4.4721360206604
"259",7783,10294,1.34839975833893
"260",7793,16353,0.623681724071503
"261",7793,18085,7.74596691131592
"262",7794,7359,1.30930733680725
"263",7795,5226,0.208608910441399
"264",7818,10419,0.964485645294189
"265",7846,4662,0.380578607320786
"266",7901,15396,0.581401884555817
"267",7930,7234,5.16397762298584
"268",7930,16776,15.4919338226318
"269",7965,8766,0.432169437408447
"270",7969,15870,0.347454100847244
"271",7987,12938,0.437653183937073
"272",7989,7257,0.329020351171494
"273",8063,5545,10.9544515609741
"274",8069,5985,4.4721360206604
"275",8143,6208,1.26914858818054
"276",8222,7258,0.465830653905869
"277",8335,10854,2.1081850528717
"278",8402,15198,1.03050804138184
"279",8440,4028,0.719194948673248
"280",8440,4775,1.18817710876465
"281",8473,4710,0.417786359786987
"282",8473,6087,0.332258313894272
"283",8474,4424,3.75734567642212
"284",8572,16269,2.1081850528717
"285",8585,4086,4.89897966384888
"286",8645,5309,1.8650096654892
"287",8730,5413,4.67099380493164
"288",8732,6531,2.78243327140808
"289",8766,10059,4.67099380493164
"290",8777,4297,0.1535285115242
"291",8777,6851,0.634042620658875
"292",8783,4374,0.905048429965973
"293",8787,5876,2.82842707633972
"294",8813,4092,2.08893179893494
"295",8871,10554,1.26071560382843
"296",8927,7818,0.957094848155975
"297",8940,11753,2.2360680103302
"298",8944,14174,3.46410155296326
"299",8966,8871,0.716881155967712
"300",9068,18042,5.47722578048706
"301",9263,13506,0.478775888681412
"302",9364,7194,1.14833855628967
"303",9446,4684,1.40257370471954
"304",9449,17314,1.64214169979095
"305",9476,14419,0.551527440547943
"306",9565,4125,2.16930460929871
"307",9676,8402,0.715351045131683
"308",9686,8927,1.65144562721252
"309",9698,7775,1.33829915523529
"310",9727,6114,2.69679951667786
"311",9727,11508,8.9442720413208
"312",9752,4655,2.19089031219482
"313",9754,6018,0.953462600708008
"314",9760,17326,1.95180010795593
"315",9770,4856,0.484122931957245
"316",9777,9476,1.18469774723053
"317",9800,13118,2.28416085243225
"318",9811,6563,1.31400859355927
"319",9823,6202,0.444994151592255
"320",9931,11929,2.41943359375
"321",9962,13896,0.392988741397858
"322",10001,13680,4.67099380493164
"323",10020,10183,0.189632385969162
"324",10058,7174,0.735214650630951
"325",10059,17745,1.5894387960434
"326",10167,5575,15.4919338226318
"327",10183,4414,0.584289312362671
"328",10183,15402,0.24534797668457
"329",10185,15060,0.455251455307007
"330",10197,4271,10.9544515609741
"331",10222,14222,0.818774104118347
"332",10241,7716,0.94809091091156
"333",10246,5186,8.9442720413208
"334",10264,6986,1.12390291690826
"335",10265,12341,2.44948983192444
"336",10285,5999,0.740233182907104
"337",10294,6868,2.82842707633972
"338",10305,7901,0.648885667324066
"339",10308,5451,4.4721360206604
"340",10341,6872,1.67053818702698
"341",10367,16384,1.30930733680725
"342",10371,11743,0.6438227891922
"343",10393,15400,4
"344",10405,4418,2.30940103530884
"345",10419,10393,0.866025388240814
"346",10429,10285,0.32046177983284
"347",10449,10847,1.65144562721252
"348",10492,12135,8.9442720413208
"349",10493,7793,0.707844495773315
"350",10508,4269,0.484596371650696
"351",10529,6495,1.18124890327454
"352",10531,11844,2.58198881149292
"353",10537,7192,0.79893547296524
"354",10554,7573,0.995859205722809
"355",10588,10531,2.78243327140808
"356",10592,14828,0.497929602861404
"357",10662,11459,0.555412709712982
"358",10725,7793,0.107095904648304
"359",10847,10493,0.358728766441345
"360",10854,6782,7.74596691131592
"361",10940,12775,0.56306391954422
"362",10942,18006,3.16227769851685
"363",10974,13866,4.14039325714111
"364",11047,7930,2.82842707633972
"365",11055,4408,2.6186146736145
"366",11173,4394,0.69560831785202
"367",11254,12490,3.09838676452637
"368",11329,16377,0.872871577739716
"369",11396,7013,0.841406345367432
"370",11413,4918,0.566820204257965
"371",11459,13134,0.484122931957245
"372",11508,17832,5.85540056228638
"373",11510,15081,2.51312351226807
"374",11511,4175,0.995859205722809
"375",11556,4185,1.73205077648163
"376",11618,8440,0.315178900957108
"377",11671,6415,2.28416085243225
"378",11683,6470,1.33333337306976
"379",11735,4833,0.421013742685318
"380",11743,4196,0.29198893904686
"381",11744,4969,3.23029136657715
"382",11753,9727,5.47722578048706
"383",11772,4317,0.864675402641296
"384",11777,4442,0.618688225746155
"385",11783,10592,0.495377391576767
"386",11801,6611,0.704178810119629
"387",11844,15123,2.87677979469299
"388",11921,8069,15.4919338226318
"389",11922,16147,2.82842707633972
"390",11929,6912,2.44948983192444
"391",12097,4601,2.73861289024353
"392",12127,15588,6.92820310592651
"393",12130,15845,1.06148982048035
"394",12135,10241,6.32455539703369
"395",12212,4063,1.15150630474091
"396",12280,3976,10.9544515609741
"397",12335,7027,6.32455539703369
"398",12341,6181,1.14833855628967
"399",12355,6613,1.10375452041626
"400",12407,14164,1.0793741941452
"401",12490,8440,0.619182169437408
"402",12610,4650,0.368855565786362
"403",12668,11922,2.2360680103302
"404",12775,7172,0.69560831785202
"405",12938,7022,0.810884833335876
"406",12939,11413,1.22093534469604
"407",12945,4474,0.115001410245895
"408",12977,6490,2.69679951667786
"409",13002,6851,0.351364195346832
"410",13032,7770,2.14834451675415
"411",13050,12335,2.08893179893494
"412",13056,7930,2.51312351226807
"413",13118,5155,3.75734567642212
"414",13134,4877,0.563436150550842
"415",13250,6571,1.64214169979095
"416",13269,10265,1.43222975730896
"417",13315,7170,0.649455606937408
"418",13334,6870,1.67053818702698
"419",13345,13735,1.34839975833893
"420",13347,17665,0.590624451637268
"421",13497,15061,0.790569424629211
"422",13503,16582,3.46410155296326
"423",13504,10222,1.65144562721252
"424",13505,6542,1.05900681018829
"425",13506,6825,0.597170174121857
"426",13516,6235,0.89294022321701
"427",13543,7664,3.46410155296326
"428",13585,9777,0.523125410079956
"429",13680,4738,4.4721360206604
"430",13735,11683,0.572598338127136
"431",13770,13795,0.190851613879204
"432",13795,4226,0.24250590801239
"433",13795,6268,0.302084028720856
"434",13823,13050,2.69679951667786
"435",13829,8783,0.957094848155975
"436",13866,4744,2.69679951667786
"437",13878,8813,0.877058029174805
"438",13892,12212,0.872871577739716
"439",13896,10305,1.06904494762421
"440",13958,15198,0.669149577617645
"441",13966,6987,3.03821802139282
"442",14087,15210,0.566441178321838
"443",14088,6838,1.41421353816986
"444",14119,8572,0.93933641910553
"445",14164,9754,1.77704668045044
"446",14169,8777,0.434543073177338
"447",14174,3979,4.14039325714111
"448",14222,6924,2.05195665359497
"449",14234,12977,1.68033611774445
"450",14235,15496,1.4383898973465
"451",14262,16608,0.0773813426494598
"452",14419,4655,0.927477777004242
"453",14434,6088,3.65148377418518
"454",14593,4630,0.493614047765732
"455",14660,15926,1.96747756004333
"456",14674,4261,4
"457",14680,6254,0.847680866718292
"458",14735,7314,4.2966890335083
"459",14786,18077,0.792636275291443
"460",14828,9676,0.663601517677307
"461",14830,7965,2.87677979469299
"462",14994,4521,1.64214169979095
"463",15018,6983,0.681994318962097
"464",15052,4283,0.476505726575851
"465",15060,6506,0.410247415304184
"466",15061,4127,0.700569450855255
"467",15079,10942,1.72132587432861
"468",15081,6555,3.46410155296326
"469",15094,10449,0.559381306171417
"470",15123,6871,1.29099440574646
"471",15144,8645,1.33333337306976
"472",15198,4975,0.404336154460907
"473",15198,6137,0.713830590248108
"474",15210,6733,0.329317569732666
"475",15244,6673,2.6186146736145
"476",15248,6463,15.4919338226318
"477",15287,15355,2.2360680103302
"478",15326,8944,8.9442720413208
"479",15355,18006,1.60643863677979
"480",15373,15934,0.811997950077057
"481",15375,6507,3.46410155296326
"482",15380,4330,1.02823567390442
"483",15383,4150,0.738548934459686
"484",15395,7326,1.80090069770813
"485",15396,10183,1.58113884925842
"486",15397,7510,1.74297869205475
"487",15400,12407,0.991769433021545
"488",15402,7969,0.19245009124279
"489",15475,7061,1.8131936788559
"490",15493,4006,2.87677979469299
"491",15496,9364,1.07159948348999
"492",15560,6828,3.65148377418518
"493",15601,16014,3.55409336090088
"494",15759,7422,1.22859025001526
"495",15834,14087,0.55865341424942
"496",15845,7411,0.909717679023743
"497",15851,10020,0.0702923610806465
"498",15870,10508,0.394259333610535
"499",15926,10341,0.903507888317108
"500",15934,11511,0.550829708576202
"501",15941,4650,0.481078833341599
"502",16014,12668,2.65684461593628
"503",16039,8222,0.393241882324219
"504",16147,13823,1.78885436058044
"505",16269,13334,1.03975045681
"506",16353,11772,0.835269093513489
"507",16377,11254,0.601656854152679
"508",16384,14994,3.65148377418518
"509",16407,9686,0.621169924736023
"510",16582,5981,3.23029136657715
"511",16608,6494,0.185322925448418
"512",16610,6705,1.07676374912262
"513",16629,13250,0.654653668403625
"514",16671,4956,3.65148377418518
"515",16734,13878,8.9442720413208
"516",16776,4077,2.6186146736145
"517",16830,11055,1.82574188709259
"518",16922,9068,7.74596691131592
"519",16925,4340,3.30289125442505
"520",17026,16671,0.925820112228394
"521",17033,4167,1.32356524467468
"522",17187,12130,1.38013112545013
"523",17251,7258,4.4721360206604
"524",17252,9263,1.45735847949982
"525",17300,10197,0.877058029174805
"526",17314,4881,2.87677979469299
"527",17317,6787,10.9544515609741
"528",17326,13269,1.03741657733917
"529",17394,13497,1.10096371173859
"530",17665,4392,1.69030845165253
"531",17745,10058,1.12687230110168
"532",17761,6913,0.981761395931244
"533",17832,12097,4.4721360206604
"534",17853,6826,0.33968311548233
"535",17946,6814,3.65148377418518
"536",17976,4080,0.387540608644485
"537",18006,4616,1.92153787612915
"538",18006,15287,2.6186146736145
"539",18042,11921,7.74596691131592
"540",18077,5777,1.28653502464294
"541",18085,6183,0.177751451730728
"542",18176,4626,8.9442720413208
