"","node","closeness","n.closeness"
"1",4073,0.00051386204521445,1.31759498772936e-05
"2",4077,0.000522682653446277,1.34021193191353e-05
"3",4122,0.000513895711701612,1.31768131205541e-05
"4",4167,0.000509297762743133,1.30589169934137e-05
"5",4244,0.000262874045885722,6.74036015091596e-06
"6",4283,0.00050226667004195,1.28786325651782e-05
"7",4338,0.000523477968851933,1.34225120218444e-05
"8",4481,0.000473636776665148,1.21445327350038e-05
"9",4555,0.000448038449174011,1.14881653634362e-05
"10",4725,0.000519883520298629,1.33303466743238e-05
"11",4937,0.000511069753581198,1.31043526559282e-05
"12",5022,0.000504378880021292,1.29327917954177e-05
"13",5261,0.000509139084123322,1.30548483108544e-05
"14",5262,0.00047271765423388,1.21209654931764e-05
"15",5266,0.000419549570884248,1.07576813047243e-05
"16",5269,0.000509218411071683,1.30568823351714e-05
"17",5275,0.000521147720845451,1.33627620729603e-05
"18",5395,0.000521064634135494,1.33606316444998e-05
"19",5502,0.000517496310751904,1.32691361731257e-05
"20",5979,0.000506639791661847,1.29907638887653e-05
"21",5994,0.00055999047222421,1.4358730057031e-05
"22",6039,0.000494240833395384,1.26728418819329e-05
"23",6245,0.000647335902898825,1.65983564845852e-05
"24",6262,0.000501566527511914,1.28606801926132e-05
"25",6711,0.000466321381328108,1.19569584955925e-05
"26",6742,0.00049265149669772,1.26320896589159e-05
"27",7574,0.000315188153767963,8.08174753251187e-06
"28",8198,0.000317053293740082,8.12957163436107e-06
"29",8405,0.000520435420965105,1.33444979734642e-05
"30",10206,0.000475878091609148,1.22020023489525e-05
"31",10266,0.000478280668401396,1.22636068820871e-05
"32",10706,0.000366075449123753,9.38654997753214e-06
"33",12587,0.000476983519520348,1.22303466543679e-05
"34",13370,0.000510803502917569,1.30975257158351e-05
"35",13532,0.000473596741122935,1.21435061826394e-05
"36",14934,0.000520097241396334,1.33358267024701e-05
"37",14964,0.000505653450525278,1.29654730903917e-05
"38",16020,0.000311599672092246,7.98973518185247e-06
"39",16021,0.000388604229212052,9.96421100543724e-06
"40",16769,0.000447568059566442,1.14761040914472e-05
