"","node","betweenness"
"1",3981,1725
"2",3987,3428
"3",3996,1992
"4",4023,6131
"5",4028,7216
"6",4036,4295
"7",4043,4129
"8",4063,456
"9",4066,4665
"10",4067,2956
"11",4073,865
"12",4075,7357
"13",4077,32319
"14",4080,27338
"15",4081,12461
"16",4086,9355
"17",4087,128
"18",4093,75233
"19",4095,2566
"20",4096,22182
"21",4097,81254
"22",4101,17966
"23",4109,260308
"24",4113,2613
"25",4118,4284
"26",4120,110142
"27",4121,13959
"28",4125,7681
"29",4127,35653
"30",4149,3406
"31",4151,28354
"32",4157,57387
"33",4167,7210
"34",4175,7671
"35",4176,11498
"36",4182,36048
"37",4185,42745
"38",4194,5712
"39",4195,0
"40",4207,3416
"41",4216,3449
"42",4229,27400
"43",4234,7660
"44",4246,537
"45",4255,16748
"46",4259,8525
"47",4261,30584
"48",4263,2185
"49",4282,863
"50",4283,19448
"51",4285,0
"52",4288,9875
"53",4289,6796
"54",4303,0
"55",4306,4312
"56",4308,47045
"57",4312,6688
"58",4318,3364
"59",4320,23089
"60",4322,19075
"61",4323,9149
"62",4326,73052
"63",4329,0
"64",4347,9636
"65",4357,853
"66",4362,18225
"67",4383,9228
"68",4405,273
"69",4413,16077
"70",4421,5123
"71",4425,11835
"72",4439,5113
"73",4442,4653
"74",4443,5133
"75",4444,2531
"76",4447,6836
"77",4449,11383
"78",4450,1317
"79",4455,80293
"80",4458,10829
"81",4464,1616
"82",4467,5131
"83",4469,18820
"84",4474,10083
"85",4485,863
"86",4490,2568
"87",4504,3406
"88",4513,1725
"89",4517,3416
"90",4533,27153
"91",4537,2603
"92",4542,6919
"93",4545,38684
"94",4547,9895
"95",4555,4265
"96",4561,3444
"97",4567,1327
"98",4577,0
"99",4583,3706
"100",4602,853
"101",4605,4649
"102",4607,0
"103",4608,3438
"104",4610,7311
"105",4611,9592
"106",4621,8881
"107",4626,2586
"108",4632,1705
"109",4633,28498
"110",4635,3481
"111",4646,2623
"112",4655,21319
"113",4670,10323
"114",4671,20874
"115",4673,7701
"116",4678,3406
"117",4681,6568
"118",4684,9045
"119",4694,16188
"120",4701,46568
"121",4705,3971
"122",4706,9935
"123",4707,6866
"124",4732,5641
"125",4737,1705
"126",4741,15376
"127",4761,18928
"128",4769,32030
"129",4783,5494
"130",4791,11879
"131",4803,16073
"132",4817,26804
"133",4823,863
"134",4824,1715
"135",4826,6868
"136",4834,5153
"137",4835,0
"138",4856,933
"139",4868,2914
"140",4872,17145
"141",4873,70362
"142",4881,10284
"143",4882,4305
"144",4885,42480
"145",4887,78610
"146",4888,4285
"147",4891,7850
"148",4892,1190
"149",4899,1716
"150",4900,1087
"151",4906,39252
"152",4910,859
"153",4920,6201
"154",4945,107584
"155",4951,50786
"156",4956,5155
"157",4957,3204
"158",4989,5113
"159",4993,96729
"160",5007,863
"161",5009,8168
"162",5012,9890
"163",5014,14692
"164",5015,1524
"165",5020,4325
"166",5023,10501
"167",5034,3167
"168",5038,12586
"169",5044,9295
"170",5055,9922
"171",5065,34970
"172",5080,6863
"173",5083,4916
"174",5089,392
"175",5094,1414
"176",5102,9958
"177",5110,19212
"178",5112,28191
"179",5118,138
"180",5129,45399
"181",5132,11634
"182",5150,17722
"183",5178,4254
"184",5179,9042
"185",5188,18586
"186",5193,3976
"187",5202,24604
"188",5204,9706
"189",5213,29960
"190",5230,4142
"191",5239,2418
"192",5240,3446
"193",5248,5113
"194",5258,4244
"195",5266,25420
"196",5267,853
"197",5279,6455
"198",5281,1930
"199",5285,18420
"200",5286,10542
"201",5290,0
"202",5293,6445
"203",5310,0
"204",5313,2546
"205",5315,15216
"206",5321,863
"207",5324,3975
"208",5325,3956
"209",5348,0
"210",5374,0
"211",5379,863
"212",5393,0
"213",5404,120325
"214",5407,8441
"215",5408,64032
"216",5421,3676
"217",5422,4571
"218",5426,28111
"219",5438,18071
"220",5445,58119
"221",5455,4673
"222",5456,1715
"223",5461,1943
"224",5481,0
"225",5489,9716
"226",5490,3655
"227",5493,1725
"228",5495,65546
"229",5502,4305
"230",5511,2855
"231",5530,0
"232",5540,39041
"233",5542,5752
"234",5543,4285
"235",5562,4255
"236",5563,0
"237",5569,8010
"238",5572,3426
"239",5599,2807
"240",5602,4048
"241",5603,16083
"242",5605,15338
"243",5606,1730
"244",5615,11921
"245",5618,5143
"246",5635,15288
"247",5643,5094
"248",5687,2556
"249",5694,2098
"250",5698,19221
"251",5714,2904
"252",5717,3714
"253",5722,3436
"254",5730,39044
"255",5731,1012
"256",5736,569
"257",5743,1725
"258",5749,9756
"259",5762,917
"260",5763,16966
"261",5765,15348
"262",5767,1404
"263",5796,6717
"264",5807,5123
"265",5815,16269
"266",5829,927
"267",5839,3416
"268",5840,706
"269",5864,2580
"270",5874,6000
"271",5879,26586
"272",5881,22143
"273",5921,6020
"274",5940,14896
"275",5975,10670
"276",5980,12927
"277",5993,4655
"278",5994,895
"279",6003,2248
"280",6012,885
"281",6036,6180
"282",6044,4709
"283",6050,20271
"284",6065,15368
"285",6066,3406
"286",6079,5456
"287",6091,0
"288",6108,15050
"289",6128,3986
"290",6143,8533
"291",6166,15258
"292",6168,9725
"293",6173,22113
"294",6192,1177
"295",6196,7561
"296",6197,0
"297",6205,14524
"298",6211,3724
"299",6214,0
"300",6224,3374
"301",6245,15483
"302",6261,28202
"303",6266,10136
"304",6281,0
"305",6289,1715
"306",6296,0
"307",6324,5103
"308",6334,3212
"309",6339,3836
"310",6366,5103
"311",6370,2892
"312",6404,14101
"313",6437,863
"314",6467,85895
"315",6476,22452
"316",6484,75704
"317",6490,12009
"318",6493,1705
"319",6501,1725
"320",6517,3446
"321",6522,6813
"322",6551,1705
"323",6577,19399
"324",6582,8051
"325",6587,27639
"326",6589,1687
"327",6623,1705
"328",6629,11167
"329",6630,19955
"330",6632,10231
"331",6635,4669
"332",6636,12679
"333",6643,4311
"334",6646,3463
"335",6662,6552
"336",6675,6485
"337",6683,2571
"338",6694,8649
"339",6698,2566
"340",6701,2835
"341",6705,853
"342",6714,18459
"343",6721,0
"344",6735,1167
"345",6744,863
"346",6761,30526
"347",6803,10598
"348",6825,21092
"349",6855,863
"350",6876,21321
"351",6879,4300
"352",6915,8703
"353",6937,3446
"354",6962,1725
"355",6965,11252
"356",6990,1705
"357",7017,1725
"358",7023,863
"359",7031,1705
"360",7034,3446
"361",7043,863
"362",7045,8553
"363",7054,4699
"364",7061,6856
"365",7068,9059
"366",7070,4265
"367",7074,2873
"368",7075,2840
"369",7096,1725
"370",7114,853
"371",7143,6010
"372",7144,0
"373",7151,24359
"374",7154,2558
"375",7161,42676
"376",7167,11006
"377",7180,4255
"378",7216,4561
"379",7218,4136
"380",7259,4119
"381",7261,11921
"382",7281,867
"383",7283,8523
"384",7286,863
"385",7301,1732
"386",7308,6190
"387",7317,6806
"388",7319,5970
"389",7323,1705
"390",7331,12471
"391",7342,5143
"392",7365,2785
"393",7377,22684
"394",7385,19446
"395",7398,5114
"396",7407,3406
"397",7410,20291
"398",7429,2586
"399",7431,4689
"400",7436,866
"401",7438,23944
"402",7446,32125
"403",7449,10578
"404",7459,0
"405",7473,3436
"406",7495,9676
"407",7508,856
"408",7535,4264
"409",7549,6279
"410",7552,9418
"411",7555,5980
"412",7579,19785
"413",7587,6931
"414",7589,28796
"415",7598,10839
"416",7668,17285
"417",7669,28526
"418",7681,6866
"419",7682,7711
"420",7717,5143
"421",7726,0
"422",7733,0
"423",7739,31564
"424",7746,6878
"425",7752,8733
"426",7756,6826
"427",7757,5504
"428",7763,1715
"429",7773,9139
"430",7800,183
"431",7802,3436
"432",7824,28806
"433",7832,853
"434",7854,5231
"435",7883,55536
"436",7886,4305
"437",7890,15473
"438",7891,3426
"439",7904,0
"440",7924,853
"441",7925,1179
"442",7926,5926
"443",7937,6832
"444",7953,3416
"445",7961,0
"446",7967,877
"447",7978,853
"448",7983,9524
"449",7998,6698
"450",8015,36236
"451",8017,8305
"452",8070,2576
"453",8096,2825
"454",8098,4659
"455",8104,7491
"456",8111,1720
"457",8125,5950
"458",8144,0
"459",8148,5135
"460",8152,1982
"461",8156,7651
"462",8162,1514
"463",8177,15268
"464",8191,3416
"465",8198,855
"466",8204,2586
"467",8206,8910
"468",8217,2556
"469",8224,10588
"470",8231,1154
"471",8243,2474
"472",8252,20616
"473",8256,3082
"474",8266,4295
"475",8267,9315
"476",8279,5153
"477",8301,5960
"478",8311,21802
"479",8312,9646
"480",8315,3704
"481",8330,9305
"482",8380,11845
"483",8381,885
"484",8415,5133
"485",8446,8900
"486",8520,1715
"487",8542,8308
"488",8552,12907
"489",8555,863
"490",8574,4956
"491",8595,6816
"492",8597,2577
"493",8610,23959
"494",8611,15378
"495",8626,4285
"496",8644,3649
"497",8659,7721
"498",8666,671
"499",8706,2865
"500",8711,11026
"501",8724,2175
"502",8752,12027
"503",8780,0
"504",8792,863
"505",8797,2521
"506",8799,11340
"507",8807,4274
"508",8831,6542
"509",8862,0
"510",8915,15238
"511",8926,863
"512",8928,1282
"513",8932,1730
"514",8947,5103
"515",8981,70
"516",8983,2601
"517",9032,1705
"518",9050,853
"519",9101,24624
"520",9114,2845
"521",9124,25268
"522",9162,8890
"523",9170,9582
"524",9190,0
"525",9197,9375
"526",9203,15308
"527",9219,2532
"528",9220,4275
"529",9243,1725
"530",9253,5235
"531",9270,11403
"532",9288,864
"533",9289,9069
"534",9295,2564
"535",9343,3464
"536",9384,27183
"537",9446,4679
"538",9475,6512
"539",9480,4153
"540",9487,2583
"541",9559,0
"542",9573,875
"543",9574,9666
"544",9594,863
"545",9609,6846
"546",9634,30564
"547",9674,3436
"548",9684,0
"549",9691,28198
"550",9713,3416
"551",9719,5153
"552",9724,2002
"553",9764,4255
"554",9798,7655
"555",9802,4683
"556",9803,4926
"557",9804,6289
"558",9876,15418
"559",9891,3156
"560",9933,1705
"561",9937,10186
"562",9938,863
"563",9979,1715
"564",10004,2363
"565",10046,1730
"566",10051,8880
"567",10075,863
"568",10086,5631
"569",10103,15298
"570",10153,15318
"571",10185,4275
"572",10196,3426
"573",10328,863
"574",10352,3436
"575",10355,0
"576",10365,1705
"577",10395,0
"578",10398,7115
"579",10415,67000
"580",10435,2066
"581",10448,7820
"582",10534,7661
"583",10543,11911
"584",10547,3694
"585",10563,5789
"586",10565,3222
"587",10567,6668
"588",10569,1705
"589",10615,5799
"590",10621,0
"591",10624,0
"592",10625,17588
"593",10666,7487
"594",10676,0
"595",10705,3696
"596",10720,853
"597",10760,9345
"598",10764,3072
"599",10834,863
"600",10843,7477
"601",10856,863
"602",10864,4906
"603",10873,3446
"604",10902,3354
"605",10922,2575
"606",10977,853
"607",11046,33111
"608",11053,10116
"609",11054,3856
"610",11072,2565
"611",11121,3629
"612",11129,5163
"613",11139,0
"614",11190,222
"615",11254,15248
"616",11273,36194
"617",11286,4361
"618",11287,3686
"619",11311,1548
"620",11336,5936
"621",11337,853
"622",11365,6475
"623",11366,7704
"624",11407,20966
"625",11426,2076
"626",11484,7422
"627",11485,2554
"628",11489,7641
"629",11490,5153
"630",11532,853
"631",11538,32654
"632",11560,1558
"633",11597,853
"634",11599,9656
"635",11636,3157
"636",11695,5809
"637",11709,19360
"638",11718,853
"639",11763,8434
"640",11766,861
"641",11794,869
"642",11827,7731
"643",11843,1730
"644",11847,9612
"645",11855,863
"646",11866,9049
"647",11867,0
"648",11877,1710
"649",11891,20281
"650",11892,14165
"651",11900,3426
"652",11930,5143
"653",11938,3406
"654",11996,666
"655",11998,11126
"656",12029,0
"657",12058,853
"658",12065,3846
"659",12134,20551
"660",12138,42
"661",12203,10996
"662",12205,1705
"663",12218,1705
"664",12240,9713
"665",12329,7691
"666",12415,2020
"667",12432,11016
"668",12455,1720
"669",12478,3734
"670",12501,5163
"671",12518,17854
"672",12524,37918
"673",12545,3446
"674",12557,7887
"675",12558,15278
"676",12559,863
"677",12584,4709
"678",12592,2850
"679",12617,1725
"680",12625,853
"681",12640,3426
"682",12647,1715
"683",12687,6504
"684",12730,5145
"685",12736,1715
"686",12743,3446
"687",12759,7814
"688",12760,17578
"689",12800,5985
"690",12806,4396
"691",12836,2566
"692",12889,864
"693",12899,4265
"694",12903,923
"695",12938,11056
"696",12949,20606
"697",12965,0
"698",12994,0
"699",12998,1725
"700",13021,2577
"701",13035,8315
"702",13067,6200
"703",13098,853
"704",13103,9626
"705",13119,9686
"706",13143,3648
"707",13222,2595
"708",13264,1029
"709",13280,5133
"710",13301,863
"711",13310,5133
"712",13335,5136
"713",13344,7412
"714",13356,853
"715",13363,9262
"716",13374,1725
"717",13379,5163
"718",13383,4968
"719",13462,4275
"720",13478,852
"721",13509,8891
"722",13521,1726
"723",13542,15228
"724",13544,3436
"725",13545,11046
"726",13549,10126
"727",13552,5133
"728",13573,866
"729",13577,8713
"730",13580,11393
"731",13592,3416
"732",13597,11934
"733",13599,11056
"734",13610,2830
"735",13611,3232
"736",13612,9726
"737",13634,3202
"738",13635,6474
"739",13681,853
"740",13734,2576
"741",13739,863
"742",13750,853
"743",13797,3406
"744",13800,863
"745",13837,2010
"746",13845,0
"747",13860,0
"748",13880,11036
"749",13890,0
"750",13914,5103
"751",13962,863
"752",13972,1715
"753",14018,14155
"754",14050,4109
"755",14071,6121
"756",14124,4139
"757",14129,988
"758",14151,15328
"759",14180,3918
"760",14227,7295
"761",14233,4351
"762",14244,16
"763",14290,28786
"764",14348,11901
"765",14355,1715
"766",14359,823
"767",14360,15346
"768",14368,3424
"769",14398,1725
"770",14426,1710
"771",14432,6514
"772",14440,0
"773",14587,23835
"774",14597,2556
"775",14622,3436
"776",14629,5990
"777",14661,853
"778",14664,1169
"779",14704,853
"780",14750,9365
"781",14776,195
"782",14839,5123
"783",14860,30574
"784",14861,2555
"785",14875,4588
"786",14884,0
"787",14954,4285
"788",15004,3166
"789",15041,12917
"790",15042,2586
"791",15043,5113
"792",15047,9696
"793",15049,6522
"794",15055,11749
"795",15057,3426
"796",15160,9325
"797",15253,16343
"798",15274,38604
"799",15293,6532
"800",15311,1715
"801",15328,4679
"802",15342,1323
"803",15351,3224
"804",15356,6727
"805",15369,11321
"806",15449,15358
"807",15463,1333
"808",15485,8550
"809",15502,4234
"810",15520,9616
"811",15521,22103
"812",15526,8513
"813",15541,9159
"814",15552,6465
"815",15599,3432
"816",15733,3406
"817",15861,13219
"818",15919,15463
"819",15952,1705
"820",15955,0
"821",15967,863
"822",15968,5742
"823",15969,863
"824",16011,853
"825",16040,2558
"826",16055,3716
"827",16090,9335
"828",16091,1025
"829",16103,4645
"830",16111,21106
"831",16166,14145
"832",16239,5123
"833",16247,6876
"834",16267,2566
"835",16278,3996
"836",16316,1715
"837",16337,1715
"838",16369,13817
"839",16398,2548
"840",16414,9602
"841",16472,5163
"842",16489,23949
"843",16548,4295
"844",16554,11413
"845",16571,135
"846",16577,853
"847",16667,8268
"848",16747,1715
"849",16785,8325
"850",16794,8335
"851",16798,1726
"852",16865,8543
"853",16872,13127
"854",16913,129
"855",16926,5104
"856",16945,22133
"857",17107,853
"858",17126,9272
"859",17130,5124
"860",17165,4663
"861",17177,22123
"862",17185,853
"863",17225,12491
"864",17255,3426
"865",17275,1725
"866",17298,6678
"867",17322,2860
"868",17343,0
"869",17362,5192
"870",17376,853
"871",17378,0
"872",17474,1097
"873",17475,6708
"874",17484,5135
"875",17512,2576
"876",17519,9238
"877",17556,1736
"878",17630,12481
"879",17634,5221
"880",17645,3167
"881",17734,5154
"882",17796,3426
"883",17851,27173
"884",18106,253
"885",18118,866
"886",18146,4275
