node1	node2	weight	headerCode
"3990"	"6974"	"0.832851469516754"	"DEF"
"3990"	"7323"	"2.01687788963318"	"CONV"
"3990"	"7417"	"0.829264163970947"	"ECON"
"3990"	"7556"	"0.829264163970947"	"WA"
"3990"	"9017"	"0.470533967018127"	"WA"
"3990"	"9348"	"15.4919338226318"	"DEF"
"3990"	"10453"	"0.223746672272682"	"WA"
"3990"	"10641"	"2.07019662857056"	"ECON"
"3990"	"10831"	"0.676123380661011"	"INFO"
"3990"	"11071"	"2.05195665359497"	"ECON"
"3990"	"12888"	"8.9442720413208"	"MOB"
"3990"	"13187"	"0.420548111200333"	"ECON"
"3990"	"17334"	"0.801068782806396"	"SL"
"3990"	"18361"	"1.64214169979095"	"MOB"
"3991"	"4658"	"2.33549690246582"	"CAMP"
"3992"	"3992"	"1.01709520816803"	"SL"
"3992"	"4008"	"1.0793741941452"	"ECON"
"3992"	"4121"	"2.21313333511353"	"PF"
"3992"	"4632"	"0.429338783025742"	"SL"
"3992"	"5752"	"2.48069477081299"	"PF"
"3992"	"7089"	"0.624695062637329"	"ECON"
"3992"	"13056"	"2.03419041633606"	"PC"
"3993"	"3993"	"0.156957313418388"	"MOB"
"3993"	"4102"	"1.32356524467468"	"MOB"
"3993"	"4121"	"1.12687230110168"	"MOB"
"3993"	"4775"	"1.74297869205475"	"DEF"
"3993"	"6260"	"0.741079688072205"	"MOB"
"3993"	"6941"	"0.621669888496399"	"MOB"
"3993"	"7709"	"3.87298345565796"	"DEF"
"3993"	"12285"	"0.667284786701202"	"MOB"
"3994"	"3988"	"2.03419041633606"	"SL"
"3994"	"4995"	"2.98142385482788"	"SL"
"3994"	"6180"	"1.05409252643585"	"SL"
"3994"	"6635"	"4.67099380493164"	"SL"
"3995"	"5223"	"0.512147545814514"	"REL"
"3995"	"5229"	"2.39045715332031"	"REL"
"3995"	"5561"	"1.16116952896118"	"SOS"
"3995"	"6560"	"2.87677979469299"	"DEF"
"3995"	"7767"	"1.05166101455688"	"DEF"
"3995"	"13256"	"3.46410155296326"	"MED"
"3995"	"16230"	"1.03975045681"	"WA"
"3995"	"17003"	"1.40257370471954"	"MED"
"3995"	"17864"	"1.93649172782898"	"REL"
"3996"	"8152"	"6.32455539703369"	"SOC"
"3996"	"9407"	"10.9544515609741"	"REL"
"3997"	"6582"	"2.28416085243225"	"MOB"
"3998"	"4670"	"3.23029136657715"	"DEF"
