node1	node2	weight	topicId	
"3981"	"8264"	"2.65684461593628"	"230"
"3981"	"8404"	"0.63245552778244"	"287"
"3981"	"9188"	"1.42614805698395"	"276"
"3981"	"10020"	"1.54150497913361"	"89"
"3981"	"10137"	"1.4446302652359"	"186"
"3981"	"10509"	"0.302141457796097"	"196"
"3981"	"11378"	"0.917662918567657"	"49"
"3981"	"12410"	"0.104936629533768"	"241"
"3981"	"12650"	"0.421013742685318"	"192"
"3981"	"12930"	"0.133889883756638"	"238"
"3981"	"13015"	"0.353461354970932"	"301"
"3981"	"13936"	"1.90692520141602"	"219"
"3981"	"14355"	"1.75411605834961"	"118"
"3981"	"14757"	"1.96747756004333"	"313"
"3981"	"14972"	"6.92820310592651"	"190"
"3981"	"15750"	"2.65684461593628"	"62"
"3981"	"16115"	"0.748830854892731"	"63"
"3981"	"16271"	"0.379663199186325"	"201"
"3981"	"18441"	"1.76546967029572"	"257"
"3982"	"5137"	"8.9442720413208"	"62"
"3982"	"11065"	"6.92820310592651"	"62"
"3983"	"4563"	"5.47722578048706"	"22"
"3983"	"6085"	"1.01929438114166"	"22"
"3983"	"6542"	"0.61237245798111"	"11"
"3983"	"8780"	"2.73861289024353"	"4"
"3983"	"15326"	"2.19089031219482"	"22"
"3983"	"16280"	"1.52646553516388"	"22"
"3983"	"16780"	"15.4919338226318"	"22"
"3984"	"4028"	"1.98353886604309"	"52"
"3984"	"5086"	"5.47722578048706"	"53"
"3984"	"9025"	"1.51910901069641"	"62"
"3984"	"9147"	"15.4919338226318"	"53"
"3985"	"3985"	"15.4919338226318"	"44"
"3985"	"3985"	"0.895921647548676"	"128"
"3985"	"3985"	"1.3856406211853"	"183"
"3985"	"4086"	"1.05166101455688"	"183"
"3985"	"4113"	"2.28416085243225"	"183"
"3985"	"4157"	"1.89264094829559"	"128"
"3985"	"4157"	"3.75734567642212"	"183"
"3985"	"4945"	"1.85164022445679"	"183"
"3985"	"5015"	"1.85164022445679"	"183"
"3985"	"6660"	"1.95180010795593"	"183"
"3985"	"17539"	"1.90692520141602"	"183"
"3986"	"6217"	"0.37085822224617"	"18"
"3987"	"3987"	"15.4919338226318"	"39"
"3987"	"4111"	"1.16444504261017"	"33"
"3987"	"4114"	"0.654653668403625"	"41"
"3987"	"4232"	"5.16397762298584"	"88"
"3987"	"4571"	"2.48069477081299"	"54"
"3987"	"4633"	"1.83855426311493"	"88"
"3987"	"4633"	"0.647184789180756"	"117"
"3987"	"5226"	"1.04446589946747"	"39"
"3987"	"5379"	"0.0728727355599403"	"117"
"3987"	"6720"	"2.6186146736145"	"101"
"3987"	"8434"	"5.85540056228638"	"54"
"3987"	"11021"	"10.9544515609741"	"33"
"3987"	"11121"	"4.4721360206604"	"42"
"3987"	"11531"	"0.445177853107452"	"39"
"3987"	"12328"	"3.46410155296326"	"88"
"3987"	"13007"	"1.67053818702698"	"151"
"3987"	"13466"	"2.33549690246582"	"117"
"3987"	"16858"	"6.92820310592651"	"45"
"3987"	"17013"	"2.08893179893494"	"43"
"3987"	"18072"	"2.51312351226807"	"41"
"3987"	"18206"	"6.92820310592651"	"88"
"3987"	"18397"	"3.38061690330505"	"88"
"3988"	"4036"	"1.95180010795593"	"18"
"3988"	"4478"	"10.9544515609741"	"49"
"3988"	"4666"	"0.949871361255646"	"271"
"3988"	"5159"	"2.78243327140808"	"266"
"3988"	"5260"	"3.03821802139282"	"298"
"3988"	"6484"	"1.69030845165253"	"289"
"3988"	"6958"	"1.10096371173859"	"266"
"3988"	"7027"	"2.87677979469299"	"131"
"3988"	"7269"	"3.38061690330505"	"274"
"3988"	"7417"	"0.200990632176399"	"228"
"3988"	"7677"	"3.75734567642212"	"212"
"3988"	"10713"	"10.9544515609741"	"5"
"3988"	"13814"	"3.87298345565796"	"266"
"3988"	"14170"	"0.44965586066246"	"200"
"3988"	"18341"	"2.2360680103302"	"273"
"3989"	"3989"	"15.4919338226318"	"39"
"3989"	"6107"	"0.094768263399601"	"39"
"3989"	"9350"	"1.00843894481659"	"45"
"3990"	"3990"	"1.21342182159424"	"18"
"3990"	"3990"	"15.4919338226318"	"39"
"3990"	"3990"	"1.03509831428528"	"51"
"3990"	"4028"	"0.70200651884079"	"22"
"3990"	"4081"	"0.623681724071503"	"39"
"3990"	"4109"	"2.16930460929871"	"2"
"3990"	"4156"	"1.05900681018829"	"18"
"3990"	"4247"	"0.784464538097382"	"44"
"3990"	"4283"	"0.861994206905365"	"54"
"3990"	"4330"	"0.537732839584351"	"1"
"3990"	"4952"	"0.165483385324478"	"36"
"3990"	"5068"	"3.38061690330505"	"51"
"3990"	"5121"	"0.291162669658661"	"1"
"3990"	"5297"	"1.19880175590515"	"43"
"3990"	"5532"	"1.68033611774445"	"256"
"3990"	"5570"	"2.78243327140808"	"43"
"3990"	"5628"	"1.65144562721252"	"54"
"3990"	"5681"	"0.927477777004242"	"43"
"3990"	"5707"	"0.544667363166809"	"53"
"3990"	"5736"	"1.93649172782898"	"105"
"3990"	"5999"	"1.17782986164093"	"54"
"3990"	"6196"	"2.21313333511353"	"43"
"3990"	"6406"	"1.17108011245728"	"21"
"3990"	"6491"	"4.4721360206604"	"44"
"3990"	"6626"	"0.620671212673187"	"18"
"3990"	"6795"	"2.54685807228088"	"39"
"3990"	"6974"	"0.832851469516754"	"256"
"3990"	"7323"	"2.01687788963318"	"105"
"3990"	"7417"	"0.829264163970947"	"39"
"3990"	"7556"	"0.829264163970947"	"21"
"3990"	"9017"	"0.470533967018127"	"21"
"3990"	"9348"	"15.4919338226318"	"256"
"3990"	"10453"	"0.223746672272682"	"21"
"3990"	"10641"	"2.07019662857056"	"102"
"3990"	"10831"	"0.676123380661011"	"282"
"3990"	"11071"	"2.05195665359497"	"189"
"3990"	"12888"	"8.9442720413208"	"246"
"3990"	"13187"	"0.420548111200333"	"51"
"3990"	"17334"	"0.801068782806396"	"18"
"3990"	"18361"	"1.64214169979095"	"246"
"3991"	"4658"	"2.33549690246582"	"138"
"3992"	"3992"	"1.01709520816803"	"294"
"3992"	"4008"	"1.0793741941452"	"33"
"3992"	"4121"	"2.21313333511353"	"89"
"3992"	"4632"	"0.429338783025742"	"294"
"3992"	"5752"	"2.48069477081299"	"180"
"3992"	"7089"	"0.624695062637329"	"33"
"3992"	"13056"	"2.03419041633606"	"187"
"3993"	"3993"	"0.156957313418388"	"32"
"3993"	"4102"	"1.32356524467468"	"32"
"3993"	"4121"	"1.12687230110168"	"32"
"3993"	"4775"	"1.74297869205475"	"64"
"3993"	"6260"	"0.741079688072205"	"32"
"3993"	"6941"	"0.621669888496399"	"32"
"3993"	"7709"	"3.87298345565796"	"64"
"3993"	"12285"	"0.667284786701202"	"32"
"3994"	"3988"	"2.03419041633606"	"18"
"3994"	"4995"	"2.98142385482788"	"18"
"3994"	"6180"	"1.05409252643585"	"18"
"3994"	"6635"	"4.67099380493164"	"18"
"3995"	"5223"	"0.512147545814514"	"37"
"3995"	"5229"	"2.39045715332031"	"37"
"3995"	"5561"	"1.16116952896118"	"131"
"3995"	"6560"	"2.87677979469299"	"14"
"3995"	"7767"	"1.05166101455688"	"23"
"3995"	"13256"	"3.46410155296326"	"76"
"3995"	"16230"	"1.03975045681"	"97"
"3995"	"17003"	"1.40257370471954"	"76"
"3995"	"17864"	"1.93649172782898"	"37"
"3996"	"8152"	"6.32455539703369"	"125"
"3996"	"9407"	"10.9544515609741"	"37"
"3997"	"6582"	"2.28416085243225"	"32"
"3998"	"4670"	"3.23029136657715"	"16"
"3998"	"4673"	"3.87298345565796"	"12"
"3998"	"6582"	"0.930820047855377"	"50"
"3998"	"7620"	"4.89897966384888"	"16"
"3998"	"9219"	"0.93933641910553"	"151"
"3998"	"9414"	"4.67099380493164"	"152"
"3998"	"9511"	"3.03821802139282"	"9"
"3998"	"11055"	"6.92820310592651"	"50"
"3998"	"13657"	"6.92820310592651"	"86"
"3998"	"13818"	"1.31400859355927"	"34"
"3998"	"14935"	"3.65148377418518"	"35"
"3998"	"18244"	"5.16397762298584"	"50"
"3999"	"3999"	"15.4919338226318"	"39"
"3999"	"4370"	"4.89897966384888"	"220"
"3999"	"4545"	"0.985728085041046"	"186"
"3999"	"6088"	"1.10940039157867"	"66"
"3999"	"7861"	"10.9544515609741"	"39"
"3999"	"13554"	"8.9442720413208"	"39"
"3999"	"17821"	"2.36249780654907"	"195"
"4000"	"4049"	"0.769800364971161"	"18"
"4000"	"4136"	"0.792636275291443"	"223"
"4000"	"6443"	"2.21313333511353"	"76"
"4000"	"7577"	"4.2966890335083"	"84"
"4000"	"8605"	"1.209716796875"	"315"
"4000"	"12756"	"0.815364897251129"	"32"
"4000"	"13967"	"1.56492161750793"	"76"
"4001"	"9903"	"1.46385014057159"	"62"
"4002"	"4002"	"15.4919338226318"	"39"
"4002"	"4694"	"0.767906606197357"	"39"
"4002"	"15598"	"0.949871361255646"	"98"
"4003"	"4109"	"2.58198881149292"	"2"
"4003"	"4125"	"4.14039325714111"	"57"
"4003"	"4609"	"0.769800364971161"	"27"
"4003"	"6443"	"4"	"87"
"4003"	"6451"	"8.9442720413208"	"27"
"4003"	"7579"	"1.58113884925842"	"50"
"4003"	"8747"	"1.29550051689148"	"86"
"4003"	"10182"	"0.737711131572723"	"41"
"4003"	"13239"	"4.67099380493164"	"2"
"4003"	"16308"	"15.4919338226318"	"57"
"4004"	"5046"	"2.87677979469299"	"23"
"4004"	"5591"	"2.28416085243225"	"23"
"4004"	"8177"	"0.644937634468079"	"57"
"4005"	"4694"	"0.962621927261353"	"40"
"4005"	"5323"	"7.74596691131592"	"40"
"4005"	"5637"	"1.14208042621613"	"7"
"4005"	"6538"	"1.30465614795685"	"40"
"4005"	"10128"	"0.817632973194122"	"40"
"4005"	"11787"	"4.14039325714111"	"40"
"4006"	"4029"	"8.9442720413208"	"12"
"4006"	"4029"	"0.83045482635498"	"14"
"4006"	"4149"	"2.08893179893494"	"237"
"4006"	"4209"	"2.82842707633972"	"273"
"4006"	"5456"	"2.73861289024353"	"266"
"4006"	"6625"	"1.56492161750793"	"199"
"4006"	"6705"	"1.74297869205475"	"22"
"4006"	"7151"	"2"	"215"
"4006"	"7579"	"1.209716796875"	"230"
"4006"	"7664"	"3.87298345565796"	"12"
"4006"	"8938"	"1.26071560382843"	"10"
"4006"	"10806"	"1.92153787612915"	"141"
"4006"	"11700"	"3.30289125442505"	"16"
"4007"	"4029"	"2.39045715332031"	"61"
"4007"	"4045"	"5.47722578048706"	"73"
"4007"	"4087"	"2.51312351226807"	"20"
"4007"	"4105"	"0.770752489566803"	"302"
"4007"	"5303"	"1.30465614795685"	"18"
"4007"	"7239"	"0.486264526844025"	"207"
"4008"	"4036"	"0.35796183347702"	"23"
"4008"	"4217"	"2.87677979469299"	"141"
"4008"	"5038"	"0.725476264953613"	"114"
"4008"	"5493"	"0.834057629108429"	"212"
"4008"	"5606"	"3.87298345565796"	"16"
"4008"	"7041"	"0.630357801914215"	"11"
"4008"	"7136"	"1.40257370471954"	"33"
"4008"	"8314"	"1.10940039157867"	"57"
"4008"	"9590"	"0.350823193788528"	"10"
"4008"	"9855"	"1.43222975730896"	"21"
"4008"	"12011"	"1.4383898973465"	"167"
"4008"	"13519"	"0.559381306171417"	"8"
"4008"	"13775"	"5.85540056228638"	"280"
"4008"	"16849"	"1.07159948348999"	"76"
"4008"	"18533"	"1.73205077648163"	"191"
"4009"	"4032"	"5.16397762298584"	"57"
"4009"	"10402"	"2.51312351226807"	"57"
"4009"	"17165"	"1.8650096654892"	"105"
"4010"	"4736"	"1.95180010795593"	"63"
"4011"	"4011"	"1.17444038391113"	"60"
"4011"	"4059"	"2.6186146736145"	"56"
"4011"	"4080"	"2.82842707633972"	"45"
"4011"	"4121"	"0.703452467918396"	"22"
"4011"	"4201"	"0.402693629264832"	"48"
"4011"	"4283"	"2.98142385482788"	"60"
"4011"	"4300"	"0.580992877483368"	"27"
"4011"	"4887"	"2.12798070907593"	"60"
"4011"	"4969"	"1.15470051765442"	"51"
"4011"	"5029"	"1.31400859355927"	"51"
"4011"	"5266"	"0.796819090843201"	"56"
"4011"	"5267"	"1.15470051765442"	"45"
"4011"	"5442"	"3.75734567642212"	"44"
"4011"	"5592"	"15.4919338226318"	"56"
"4011"	"5687"	"1.13288235664368"	"56"
"4011"	"5986"	"1.45095252990723"	"35"
"4011"	"6002"	"1.70046055316925"	"51"
"4011"	"6085"	"1.56492161750793"	"60"
"4011"	"6465"	"2.03419041633606"	"45"
"4011"	"6535"	"0.25362554192543"	"48"
"4011"	"6810"	"2.28416085243225"	"60"
"4011"	"7591"	"0.832851469516754"	"51"
"4011"	"7651"	"3.16227769851685"	"60"
"4011"	"7709"	"6.32455539703369"	"60"
"4011"	"9097"	"1.82574188709259"	"60"
"4011"	"9262"	"0.676123380661011"	"60"
"4011"	"10112"	"2.44948983192444"	"23"
"4011"	"11368"	"0.325515389442444"	"42"
"4011"	"11759"	"3.16227769851685"	"56"
"4011"	"12110"	"3.38061690330505"	"56"
"4011"	"15176"	"1.48385810852051"	"23"
"4011"	"18370"	"2.65684461593628"	"50"
"4011"	"19160"	"2.28416085243225"	"58"
"4012"	"13964"	"1.8650096654892"	"59"
"4013"	"4642"	"5.85540056228638"	"49"
"4013"	"5590"	"3.65148377418518"	"49"
"4013"	"6983"	"3.65148377418518"	"49"
"4013"	"7420"	"10.9544515609741"	"49"
"4013"	"8717"	"2.51312351226807"	"49"
"4013"	"10714"	"2.28416085243225"	"49"
"4014"	"4244"	"1.15470051765442"	"49"
"4014"	"4287"	"0.858018815517426"	"152"
"4014"	"4329"	"1.4201432466507"	"16"
"4014"	"4583"	"3.09838676452637"	"64"
"4014"	"4694"	"0.258342444896698"	"292"
"4014"	"5755"	"0.395800411701202"	"54"
"4014"	"5887"	"0.43800288438797"	"194"
"4014"	"6683"	"4.14039325714111"	"82"
"4014"	"7121"	"5.47722578048706"	"46"
"4014"	"8396"	"0.953462600708008"	"37"
"4014"	"8651"	"0.688020944595337"	"173"
"4014"	"9831"	"2.41943359375"	"57"
"4014"	"11998"	"1.55699789524078"	"33"
"4014"	"12728"	"0.121776267886162"	"1"
"4014"	"16514"	"0.413301944732666"	"15"
"4015"	"4015"	"1.65144562721252"	"13"
"4015"	"4077"	"2.19089031219482"	"13"
"4015"	"4853"	"2"	"13"
"4015"	"4946"	"8.9442720413208"	"13"
"4015"	"4967"	"15.4919338226318"	"13"
"4015"	"5532"	"10.9544515609741"	"13"
"4015"	"6620"	"1.19880175590515"	"12"
"4015"	"9370"	"10.9544515609741"	"13"
"4015"	"11587"	"2.44948983192444"	"86"
"4015"	"16743"	"1.20604538917542"	"13"
"4015"	"17658"	"1.63299310207367"	"13"
"4015"	"17675"	"1.89264094829559"	"13"
"4016"	"4903"	"1.16116952896118"	"81"
"4016"	"6166"	"0.66421115398407"	"46"
"4016"	"7417"	"0.241825416684151"	"42"
"4016"	"7599"	"1.92153787612915"	"42"
"4016"	"12269"	"4.2966890335083"	"42"
"4017"	"4017"	"2.36249780654907"	"161"
"4017"	"4017"	"1.70046055316925"	"196"
"4017"	"4121"	"1.36930644512177"	"33"
"4017"	"4375"	"10.9544515609741"	"37"
"4017"	"5267"	"0.82807868719101"	"48"
"4017"	"5377"	"0.867381751537323"	"161"
"4017"	"5995"	"1.03279554843903"	"14"
"4017"	"7881"	"0.430331468582153"	"89"
"4017"	"8329"	"0.299308657646179"	"196"
"4017"	"8620"	"0.661179602146149"	"62"
"4017"	"8882"	"5.85540056228638"	"48"
"4017"	"12543"	"3.55409336090088"	"42"
"4017"	"14036"	"1.63299310207367"	"67"
"4017"	"18176"	"0.772667407989502"	"74"
"4018"	"4273"	"4"	"42"
"4019"	"5266"	"0.49336364865303"	"10"
"4019"	"8212"	"0.551527440547943"	"9"
"4020"	"4046"	"6.92820310592651"	"57"
"4020"	"15628"	"7.74596691131592"	"57"
"4021"	"4080"	"1.07159948348999"	"212"
"4021"	"4588"	"0.422734409570694"	"248"
"4021"	"5418"	"1.30930733680725"	"92"
"4021"	"12842"	"0.662387251853943"	"92"
"4022"	"4003"	"5.85540056228638"	"2"
"4022"	"4144"	"3.87298345565796"	"47"
"4022"	"4149"	"3.09838676452637"	"50"
"4022"	"4185"	"0.927477777004242"	"48"
"4022"	"4219"	"0.597614288330078"	"9"
"4022"	"4219"	"8.9442720413208"	"47"
"4022"	"4283"	"4.89897966384888"	"56"
"4022"	"4330"	"15.4919338226318"	"49"
"4022"	"4467"	"2.25973081588745"	"47"
"4022"	"4553"	"1.65144562721252"	"30"
"4022"	"4759"	"1.60643863677979"	"49"
"4022"	"4763"	"0.192688122391701"	"52"
"4022"	"5581"	"2.21313333511353"	"28"
"4022"	"6167"	"15.4919338226318"	"18"
"4022"	"6465"	"1.24837553501129"	"45"
"4022"	"6826"	"4.67099380493164"	"80"
"4022"	"7860"	"2.41943359375"	"23"
"4022"	"8417"	"3.65148377418518"	"4"
"4022"	"10750"	"3.65148377418518"	"57"
"4022"	"11306"	"3.16227769851685"	"29"
"4022"	"11672"	"2.19089031219482"	"4"
"4022"	"12595"	"2.08893179893494"	"27"
"4022"	"13052"	"2.39045715332031"	"71"
"4022"	"14237"	"8.9442720413208"	"72"
"4022"	"14865"	"2.87677979469299"	"10"
"4022"	"15590"	"1.26491105556488"	"18"
"4022"	"15594"	"1.87867283821106"	"8"
"4022"	"16613"	"2.98142385482788"	"47"
"4022"	"19145"	"1.4201432466507"	"19"
"4023"	"4109"	"1.09819400310516"	"115"
"4023"	"4283"	"0.292040824890137"	"46"
"4023"	"5189"	"0.679366230964661"	"58"
"4023"	"5306"	"1.77704668045044"	"313"
"4023"	"6115"	"0.557928323745728"	"41"
"4023"	"6603"	"0.401070952415466"	"108"
"4023"	"6626"	"1.20240724086761"	"97"
"4023"	"10148"	"0.190548211336136"	"16"
"4023"	"10990"	"0.824552416801453"	"42"
"4023"	"11860"	"0.643267512321472"	"43"
"4023"	"14071"	"0.866025388240814"	"123"
"4023"	"17605"	"0.677414953708649"	"266"
"4023"	"17739"	"0.676768243312836"	"89"
"4023"	"18588"	"3.75734567642212"	"58"
"4024"	"4597"	"0.601656854152679"	"307"
"4024"	"8844"	"1.51185786724091"	"307"
"4025"	"6668"	"4"	"16"
"4025"	"6727"	"0.391105711460114"	"29"
"4025"	"10377"	"7.74596691131592"	"16"
"4026"	"4583"	"1.78885436058044"	"57"
"4026"	"4884"	"0.206247672438622"	"37"
"4026"	"5650"	"2.01687788963318"	"292"
"4026"	"11488"	"0.654653668403625"	"306"
"4026"	"15436"	"15.4919338226318"	"113"
"4027"	"3988"	"3.38061690330505"	"212"
"4027"	"4027"	"3.09838676452637"	"43"
"4027"	"4064"	"1.39686059951782"	"102"
"4027"	"4086"	"3.38061690330505"	"43"
"4027"	"4096"	"4.2966890335083"	"22"
"4027"	"4113"	"2.03419041633606"	"97"
"4027"	"4114"	"4"	"273"
"4027"	"4121"	"0.751469135284424"	"22"
"4027"	"4167"	"2.48069477081299"	"192"
"4027"	"4220"	"7.74596691131592"	"43"
"4027"	"4252"	"1.42614805698395"	"318"
"4027"	"4376"	"0.457628756761551"	"325"
"4027"	"4392"	"15.4919338226318"	"43"
"4027"	"4455"	"8.9442720413208"	"237"
"4027"	"4527"	"10.9544515609741"	"29"
"4027"	"4572"	"3.55409336090088"	"52"
"4027"	"4611"	"4"	"305"
"4027"	"4633"	"1.39686059951782"	"220"
"4027"	"4659"	"1.07417225837708"	"273"
"4027"	"4673"	"1.08465230464935"	"12"
"4027"	"4685"	"2.6186146736145"	"221"
"4027"	"4746"	"3.38061690330505"	"153"
"4027"	"4775"	"0.852802872657776"	"43"
"4027"	"4832"	"15.4919338226318"	"216"
"4027"	"4937"	"0.533254325389862"	"253"
"4027"	"5016"	"1.8131936788559"	"220"
"4027"	"5159"	"2.41943359375"	"233"
"4027"	"5166"	"2.07019662857056"	"12"
"4027"	"5267"	"3.65148377418518"	"48"
"4027"	"5313"	"1.58113884925842"	"273"
"4027"	"5490"	"6.32455539703369"	"52"
"4027"	"5548"	"3.75734567642212"	"312"
"4027"	"5706"	"2.25973081588745"	"82"
"4027"	"5887"	"2.78246080875397"	"46"
"4027"	"5934"	"3.03821802139282"	"153"
"4027"	"6020"	"4.14039325714111"	"212"
"4027"	"6039"	"2.44948983192444"	"220"
"4027"	"6118"	"1.76546967029572"	"305"
"4027"	"6179"	"0.468807220458984"	"244"
"4027"	"6261"	"0.741929054260254"	"43"
"4027"	"6369"	"0.418090552091599"	"43"
"4027"	"6643"	"6.32455539703369"	"163"
"4027"	"6705"	"1.78885436058044"	"305"
"4027"	"7025"	"2.19089031219482"	"153"
"4027"	"7061"	"3.38061690330505"	"114"
"4027"	"7064"	"2.73861289024353"	"139"
"4027"	"7259"	"0.697721600532532"	"189"
"4027"	"7881"	"0.709326922893524"	"222"
"4027"	"7910"	"15.4919338226318"	"116"
"4027"	"7975"	"4.2966890335083"	"220"
"4027"	"8237"	"0.806477844715118"	"216"
"4027"	"8238"	"0.674839198589325"	"281"
"4027"	"8585"	"3.46410155296326"	"43"
"4027"	"8686"	"5.85540056228638"	"91"
"4027"	"9134"	"1.30930733680725"	"43"
"4027"	"10038"	"3.38061690330505"	"306"
"4027"	"10086"	"2.33549690246582"	"43"
"4027"	"10608"	"3.38061690330505"	"114"
"4027"	"11068"	"1.22093534469604"	"46"
"4027"	"11266"	"1.03741657733917"	"163"
"4027"	"11802"	"1.28653502464294"	"43"
"4027"	"11933"	"0.169202148914337"	"204"
"4027"	"12088"	"1.75411605834961"	"153"
"4027"	"12150"	"0.709326922893524"	"240"
"4027"	"12208"	"0.927477777004242"	"314"
"4027"	"12350"	"8.9442720413208"	"43"
"4027"	"14941"	"1.60643863677979"	"220"
"4027"	"15366"	"2.19089031219482"	"220"
"4027"	"15788"	"2.33549690246582"	"220"
"4027"	"16105"	"2.08893179893494"	"305"
"4027"	"17346"	"1.45735847949982"	"273"
"4027"	"19123"	"1.39121663570404"	"273"
"4028"	"4021"	"3.30289125442505"	"92"
"4028"	"4027"	"3.75734567642212"	"52"
"4028"	"4027"	"1.04684782028198"	"102"
"4028"	"4028"	"1.80090069770813"	"3"
"4028"	"4028"	"15.4919338226318"	"38"
"4028"	"4028"	"15.4919338226318"	"69"
"4028"	"4028"	"0.565685451030731"	"89"
"4028"	"4028"	"15.4919338226318"	"122"
"4028"	"4028"	"15.4919338226318"	"142"
"4028"	"4028"	"15.4919338226318"	"149"
"4028"	"4028"	"15.4919338226318"	"163"
"4028"	"4028"	"4.14039325714111"	"227"
"4028"	"4028"	"2.98142385482788"	"241"
"4028"	"4028"	"2.07019662857056"	"325"
"4028"	"4036"	"0.981761395931244"	"110"
"4028"	"4047"	"8.9442720413208"	"27"
"4028"	"4077"	"0.271955758333206"	"149"
"4028"	"4086"	"1.46385014057159"	"43"
"4028"	"4086"	"1.66090965270996"	"241"
"4028"	"4086"	"0.957094848155975"	"281"
"4028"	"4087"	"3.65148377418518"	"102"
"4028"	"4093"	"7.74596691131592"	"35"
"4028"	"4097"	"2.05195665359497"	"322"
"4028"	"4115"	"0.36698791384697"	"6"
"4028"	"4120"	"3.03821802139282"	"110"
"4028"	"4120"	"1.3856406211853"	"213"
"4028"	"4121"	"0.69560831785202"	"22"
"4028"	"4121"	"0.964485645294189"	"31"
"4028"	"4143"	"0.590195655822754"	"1"
"4028"	"4167"	"4.67099380493164"	"142"
"4028"	"4172"	"5.47722578048706"	"9"
"4028"	"4185"	"0.911290168762207"	"52"
"4028"	"4185"	"2.69679951667786"	"116"
"4028"	"4216"	"1.12390291690826"	"13"
"4028"	"4221"	"1.05166101455688"	"116"
"4028"	"4263"	"10.9544515609741"	"43"
"4028"	"4281"	"3.09838676452637"	"102"
"4028"	"4283"	"0.845154225826263"	"46"
"4028"	"4330"	"4.2966890335083"	"69"
"4028"	"4336"	"0.702728390693665"	"319"
"4028"	"4356"	"1.03509831428528"	"84"
"4028"	"4433"	"15.4919338226318"	"9"
"4028"	"4455"	"1.24434208869934"	"20"
"4028"	"4578"	"0.591054141521454"	"205"
"4028"	"4619"	"6.32455539703369"	"89"
"4028"	"4649"	"0.76323276758194"	"132"
"4028"	"4655"	"1.47709786891937"	"119"
"4028"	"4683"	"1.74297869205475"	"248"
"4028"	"4694"	"0.544331073760986"	"6"
"4028"	"4699"	"0.304760992527008"	"3"
"4028"	"4701"	"0.778498947620392"	"273"
"4028"	"4708"	"8.9442720413208"	"51"
